t,x,y,z,xdot,ydot,zdot,qw,qx,qy,qz,p,q,r
4.16,0.97296,0.84005,0.97287,0.2872,-0.049741,0.28725,0.99988,-0.015456,-9.5589e-05,-1.4769e-06,-0.03922,-0.00024191,-7.4972e-06
4.17,0.97583,0.83954,0.97574,0.28722,-0.052756,0.28727,0.99988,-0.015261,-9.4385e-05,-1.4399e-06,-0.038727,-0.00023912,-7.3095e-06
4.18,0.9787,0.839,0.97862,0.28723,-0.055733,0.28729,0.99989,-0.015069,-9.3196e-05,-1.4038e-06,-0.038239,-0.0002368,-7.1265e-06
4.19,0.98158,0.83842,0.98149,0.28725,-0.058672,0.28731,0.99989,-0.014879,-9.2021e-05,-1.3687e-06,-0.037758,-0.00023303,-6.9481e-06
4.2,0.98445,0.83782,0.98436,0.28727,-0.061575,0.28732,0.99989,-0.014691,-9.0862e-05,-1.3344e-06,-0.037282,-0.00023063,-6.7741e-06
4.21,0.98732,0.83719,0.98724,0.28729,-0.06444,0.28734,0.99989,-0.014506,-8.9717e-05,-1.3009e-06,-0.036813,-0.00022698,-6.6045e-06
4.22,0.9902,0.83653,0.99011,0.28731,-0.06727,0.28736,0.9999,-0.014323,-8.8586e-05,-1.2683e-06,-0.03635,-0.00022596,-6.4391e-06
4.23,0.99307,0.83585,0.99298,0.28732,-0.070064,0.28738,0.9999,-0.014143,-8.747e-05,-1.2365e-06,-0.035892,-0.00022213,-6.2779e-06
4.24,0.99594,0.83513,0.99586,0.28734,-0.072822,0.2874,0.9999,-0.013964,-8.6367e-05,-1.2056e-06,-0.03544,-0.0002191,-6.1207e-06
4.25,0.99881,0.83439,0.99873,0.28736,-0.075546,0.28741,0.9999,-0.013788,-8.5279e-05,-1.1753e-06,-0.034994,-0.00021643,-5.9674e-06
4.26,1.0017,0.83362,1.0016,0.28737,-0.078235,0.28743,0.99991,-0.013614,-8.4204e-05,-1.1459e-06,-0.034553,-0.00021349,-5.818e-06
4.27,1.0046,0.83283,1.0045,0.28739,-0.080891,0.28745,0.99991,-0.013443,-8.3143e-05,-1.1172e-06,-0.034118,-0.00021132,-5.6723e-06
4.28,1.0074,0.832,1.0074,0.28741,-0.083513,0.28746,0.99991,-0.013273,-8.2095e-05,-1.0892e-06,-0.033688,-0.00020824,-5.5302e-06
4.29,1.0103,0.83116,1.0102,0.28742,-0.086102,0.28748,0.99991,-0.013106,-8.106e-05,-1.0619e-06,-0.033264,-0.0002058,-5.3917e-06
4.3,1.0132,0.83028,1.0131,0.28744,-0.088658,0.2875,0.99992,-0.012941,-8.0038e-05,-1.0353e-06,-0.032845,-0.00020343,-5.2567e-06
4.31,1.0161,0.82938,1.016,0.28745,-0.091182,0.28751,0.99992,-0.012777,-7.9029e-05,-1.0093e-06,-0.032431,-0.00020035,-5.125e-06
4.32,1.0189,0.82846,1.0189,0.28747,-0.093674,0.28753,0.99992,-0.012616,-7.8033e-05,-9.8401e-07,-0.032023,-0.00019794,-4.9966e-06
4.33,1.0218,0.82751,1.0217,0.28748,-0.096134,0.28754,0.99992,-0.012457,-7.7049e-05,-9.5935e-07,-0.031619,-0.00019531,-4.8715e-06
4.34,1.0247,0.82654,1.0246,0.2875,-0.098564,0.28756,0.99992,-0.0123,-7.6078e-05,-9.353e-07,-0.031221,-0.00019285,-4.7494e-06
4.35,1.0276,0.82554,1.0275,0.28751,-0.10096,0.28757,0.99993,-0.012145,-7.5119e-05,-9.1186e-07,-0.030828,-0.00019072,-4.6305e-06
4.36,1.0304,0.82452,1.0304,0.28753,-0.10333,0.28759,0.99993,-0.011992,-7.4172e-05,-8.89e-07,-0.030439,-0.0001882,-4.5145e-06
4.37,1.0333,0.82347,1.0332,0.28754,-0.10567,0.2876,0.99993,-0.011841,-7.3237e-05,-8.6671e-07,-0.030056,-0.00018571,-4.4014e-06
4.38,1.0362,0.8224,1.0361,0.28756,-0.10798,0.28762,0.99993,-0.011691,-7.2314e-05,-8.4499e-07,-0.029677,-0.00018357,-4.2911e-06
4.39,1.0391,0.82131,1.039,0.28757,-0.11026,0.28763,0.99993,-0.011544,-7.1402e-05,-8.238e-07,-0.029303,-0.00018114,-4.1836e-06
4.4,1.0419,0.8202,1.0419,0.28759,-0.11251,0.28765,0.99994,-0.011398,-7.0502e-05,-8.0315e-07,-0.028934,-0.00017916,-4.0788e-06
4.41,1.0448,0.81906,1.0447,0.2876,-0.11473,0.28766,0.99994,-0.011254,-6.9613e-05,-7.8302e-07,-0.02857,-0.00017611,-3.9766e-06
4.42,1.0477,0.8179,1.0476,0.28761,-0.11693,0.28767,0.99994,-0.011113,-6.8735e-05,-7.6339e-07,-0.02821,-0.00017413,-3.877e-06
4.43,1.0506,0.81672,1.0505,0.28763,-0.1191,0.28769,0.99994,-0.010972,-6.7868e-05,-7.4425e-07,-0.027854,-0.00017265,-3.7798e-06
4.44,1.0534,0.81552,1.0534,0.28764,-0.12124,0.2877,0.99994,-0.010834,-6.7013e-05,-7.2559e-07,-0.027503,-0.00016968,-3.6851e-06
4.45,1.0563,0.8143,1.0562,0.28765,-0.12335,0.28771,0.99994,-0.010697,-6.6168e-05,-7.074e-07,-0.027157,-0.00016805,-3.5928e-06
4.46,1.0592,0.81306,1.0591,0.28767,-0.12543,0.28773,0.99994,-0.010562,-6.5333e-05,-6.8966e-07,-0.026814,-0.00016587,-3.5027e-06
4.47,1.0621,0.81179,1.062,0.28768,-0.12749,0.28774,0.99995,-0.010429,-6.451e-05,-6.7237e-07,-0.026476,-0.00016487,-3.4149e-06
4.48,1.0649,0.81051,1.0649,0.28769,-0.12953,0.28775,0.99995,-0.010298,-6.3696e-05,-6.5551e-07,-0.026143,-0.00016189,-3.3294e-06
4.49,1.0678,0.8092,1.0678,0.2877,-0.13154,0.28776,0.99995,-0.010168,-6.2893e-05,-6.3908e-07,-0.025813,-0.0001595,-3.246e-06
4.5,1.0707,0.80787,1.0706,0.28772,-0.13352,0.28778,0.99995,-0.01004,-6.21e-05,-6.2305e-07,-0.025488,-0.00015768,-3.1646e-06
4.51,1.0736,0.80653,1.0735,0.28773,-0.13548,0.28779,0.99995,-0.0099129,-6.1317e-05,-6.0743e-07,-0.025167,-0.00015547,-3.0853e-06
4.52,1.0765,0.80517,1.0764,0.28774,-0.13741,0.2878,0.99995,-0.0097879,-6.0543e-05,-5.922e-07,-0.024849,-0.00015411,-3.008e-06
4.53,1.0793,0.80378,1.0793,0.28775,-0.13932,0.28781,0.99995,-0.0096644,-5.978e-05,-5.7735e-07,-0.024536,-0.0001517,-2.9326e-06
4.54,1.0822,0.80238,1.0821,0.28776,-0.1412,0.28782,0.99995,-0.0095425,-5.9026e-05,-5.6287e-07,-0.024227,-0.00014992,-2.8591e-06
4.55,1.0851,0.80096,1.085,0.28777,-0.14306,0.28783,0.99996,-0.0094222,-5.8282e-05,-5.4876e-07,-0.023922,-0.0001483,-2.7874e-06
4.56,1.088,0.79952,1.0879,0.28779,-0.1449,0.28785,0.99996,-0.0093033,-5.7547e-05,-5.35e-07,-0.02362,-0.00014601,-2.7176e-06
4.57,1.0908,0.79806,1.0908,0.2878,-0.14672,0.28786,0.99996,-0.009186,-5.6821e-05,-5.2158e-07,-0.023322,-0.00014416,-2.6495e-06
4.58,1.0937,0.79658,1.0937,0.28781,-0.14851,0.28787,0.99996,-0.0090701,-5.6104e-05,-5.085e-07,-0.023028,-0.00014217,-2.5831e-06
4.59,1.0966,0.79509,1.0965,0.28782,-0.15028,0.28788,0.99996,-0.0089557,-5.5397e-05,-4.9575e-07,-0.022738,-0.00014062,-2.5183e-06
4.6,1.0995,0.79358,1.0994,0.28783,-0.15202,0.28789,0.99996,-0.0088427,-5.4698e-05,-4.8332e-07,-0.022451,-0.00013892,-2.4552e-06
4.61,1.1024,0.79205,1.1023,0.28784,-0.15375,0.2879,0.99996,-0.0087312,-5.4008e-05,-4.712e-07,-0.022168,-0.00013698,-2.3937e-06
4.62,1.1052,0.7905,1.1052,0.28785,-0.15545,0.28791,0.99996,-0.0086211,-5.3327e-05,-4.5938e-07,-0.021889,-0.00013526,-2.3337e-06
4.63,1.1081,0.78894,1.1081,0.28786,-0.15713,0.28792,0.99996,-0.0085123,-5.2655e-05,-4.4786e-07,-0.021613,-0.00013372,-2.2752e-06
4.64,1.111,0.78736,1.1109,0.28787,-0.15879,0.28793,0.99996,-0.0084049,-5.199e-05,-4.3663e-07,-0.02134,-0.00013192,-2.2181e-06
4.65,1.1139,0.78576,1.1138,0.28788,-0.16043,0.28794,0.99997,-0.0082989,-5.1335e-05,-4.2568e-07,-0.021071,-0.00013037,-2.1625e-06
4.66,1.1168,0.78415,1.1167,0.28789,-0.16205,0.28795,0.99997,-0.0081942,-5.0687e-05,-4.15e-07,-0.020806,-0.00012851,-2.1083e-06
4.67,1.1196,0.78252,1.1196,0.2879,-0.16365,0.28796,0.99997,-0.0080908,-5.0048e-05,-4.046e-07,-0.020543,-0.00012739,-2.0555e-06
4.68,1.1225,0.78088,1.1225,0.28791,-0.16522,0.28797,0.99997,-0.0079888,-4.9417e-05,-3.9445e-07,-0.020284,-0.00012538,-2.0039e-06
4.69,1.1254,0.77922,1.1253,0.28792,-0.16678,0.28798,0.99997,-0.007888,-4.8793e-05,-3.8456e-07,-0.020028,-0.00012398,-1.9537e-06
4.7,1.1283,0.77754,1.1282,0.28793,-0.16832,0.28799,0.99997,-0.0077885,-4.8178e-05,-3.7491e-07,-0.019776,-0.00012263,-1.9047e-06
4.71,1.1311,0.77585,1.1311,0.28794,-0.16984,0.288,0.99997,-0.0076902,-4.757e-05,-3.6551e-07,-0.019527,-0.00012054,-1.857e-06
4.72,1.134,0.77415,1.134,0.28795,-0.17134,0.28801,0.99997,-0.0075932,-4.697e-05,-3.5634e-07,-0.01928,-0.00011916,-1.8104e-06
4.73,1.1369,0.77243,1.1368,0.28796,-0.17282,0.28801,0.99997,-0.0074974,-4.6378e-05,-3.474e-07,-0.019037,-0.00011753,-1.765e-06
4.74,1.1398,0.77069,1.1397,0.28797,-0.17428,0.28802,0.99997,-0.0074029,-4.5793e-05,-3.3869e-07,-0.018797,-0.00011599,-1.7208e-06
4.75,1.1427,0.76894,1.1426,0.28798,-0.17572,0.28803,0.99997,-0.0073095,-4.5215e-05,-3.302e-07,-0.01856,-0.00011489,-1.6776e-06
4.76,1.1455,0.76718,1.1455,0.28799,-0.17715,0.28804,0.99997,-0.0072173,-4.4645e-05,-3.2191e-07,-0.018326,-0.00011333,-1.6356e-06
4.77,1.1484,0.7654,1.1484,0.28799,-0.17856,0.28805,0.99997,-0.0071262,-4.4082e-05,-3.1384e-07,-0.018095,-0.00011176,-1.5946e-06
4.78,1.1513,0.76361,1.1513,0.288,-0.17995,0.28806,0.99998,-0.0070363,-4.3526e-05,-3.0597e-07,-0.017867,-0.00011059,-1.5546e-06
4.79,1.1542,0.7618,1.1541,0.28801,-0.18132,0.28806,0.99998,-0.0069475,-4.2976e-05,-2.9829e-07,-0.017641,-0.00010903,-1.5156e-06
4.8,1.1571,0.75998,1.157,0.28802,-0.18267,0.28807,0.99998,-0.0068599,-4.2434e-05,-2.9081e-07,-0.017419,-0.00010797,-1.4776e-06
4.81,1.1599,0.75815,1.1599,0.28803,-0.18401,0.28808,0.99998,-0.0067734,-4.1899e-05,-2.8351e-07,-0.017199,-0.00010565,-1.4406e-06
4.82,1.1628,0.7563,1.1628,0.28804,-0.18533,0.28809,0.99998,-0.0066879,-4.1371e-05,-2.764e-07,-0.016982,-0.00010501,-1.4044e-06
4.83,1.1657,0.75444,1.1657,0.28804,-0.18664,0.2881,0.99998,-0.0066035,-4.0849e-05,-2.6947e-07,-0.016768,-0.00010366,-1.3692e-06
4.84,1.1686,0.75257,1.1685,0.28805,-0.18792,0.2881,0.99998,-0.0065202,-4.0333e-05,-2.6271e-07,-0.016557,-0.00010248,-1.3349e-06
4.85,1.1715,0.75068,1.1714,0.28806,-0.18919,0.28811,0.99998,-0.006438,-3.9825e-05,-2.5612e-07,-0.016348,-0.00010114,-1.3014e-06
4.86,1.1743,0.74878,1.1743,0.28807,-0.19045,0.28812,0.99998,-0.0063567,-3.9322e-05,-2.497e-07,-0.016142,-9.9695e-05,-1.2688e-06
4.87,1.1772,0.74687,1.1772,0.28808,-0.19169,0.28813,0.99998,-0.0062765,-3.8826e-05,-2.4343e-07,-0.015938,-9.8958e-05,-1.237e-06
4.88,1.1801,0.74495,1.1801,0.28808,-0.19291,0.28813,0.99998,-0.0061974,-3.8336e-05,-2.3733e-07,-0.015737,-9.7342e-05,-1.2059e-06
4.89,1.183,0.74301,1.1829,0.28809,-0.19412,0.28814,0.99998,-0.0061192,-3.7853e-05,-2.3137e-07,-0.015539,-9.6867e-05,-1.1757e-06
4.9,1.1859,0.74107,1.1858,0.2881,-0.19531,0.28815,0.99998,-0.006042,-3.7375e-05,-2.2557e-07,-0.015343,-9.5117e-05,-1.1462e-06
4.91,1.1888,0.73911,1.1887,0.2881,-0.19649,0.28815,0.99998,-0.0059657,-3.6904e-05,-2.1991e-07,-0.015149,-9.3112e-05,-1.1175e-06
4.92,1.1916,0.73714,1.1916,0.28811,-0.19766,0.28816,0.99998,-0.0058905,-3.6438e-05,-2.1439e-07,-0.014958,-9.2201e-05,-1.0895e-06
4.93,1.1945,0.73515,1.1945,0.28812,-0.1988,0.28817,0.99998,-0.0058162,-3.5979e-05,-2.0901e-07,-0.014769,-9.1714e-05,-1.0621e-06
4.94,1.1974,0.73316,1.1974,0.28813,-0.19994,0.28817,0.99998,-0.0057428,-3.5525e-05,-2.0377e-07,-0.014583,-8.9769e-05,-1.0355e-06
4.95,1.2003,0.73116,1.2002,0.28813,-0.20106,0.28818,0.99998,-0.0056703,-3.5076e-05,-1.9866e-07,-0.014399,-8.9168e-05,-1.0095e-06
4.96,1.2032,0.72914,1.2031,0.28814,-0.20216,0.28819,0.99998,-0.0055988,-3.4634e-05,-1.9367e-07,-0.014218,-8.7305e-05,-9.8423e-07
4.97,1.206,0.72711,1.206,0.28815,-0.20326,0.28819,0.99998,-0.0055282,-3.4197e-05,-1.8882e-07,-0.014038,-8.803e-05,-9.5953e-07
4.98,1.2089,0.72507,1.2089,0.28815,-0.20433,0.2882,0.99999,-0.0054584,-3.3766e-05,-1.8408e-07,-0.013861,-8.5939e-05,-9.3547e-07
4.99,1.2118,0.72303,1.2118,0.28816,-0.2054,0.28821,0.99999,-0.0053895,-3.334e-05,-1.7946e-07,-0.013686,-8.4613e-05,-9.1201e-07
5,1.2147,0.72097,1.2146,0.28817,-0.20645,0.28821,0.99999,-0.0053215,-3.2919e-05,-1.7496e-07,-0.013514,-8.3629e-05,-8.8914e-07
5.01,1.2176,0.7189,1.2175,0.28817,-0.20749,0.28822,0.99999,-0.0052544,-3.2504e-05,-1.7057e-07,-0.013343,-8.236e-05,-8.6685e-07
5.02,1.2204,0.71682,1.2204,0.28818,-0.20851,0.28822,0.99999,-0.0051881,-3.2094e-05,-1.6629e-07,-0.013175,-8.1854e-05,-8.451e-07
5.03,1.2233,0.71473,1.2233,0.28819,-0.20952,0.28823,0.99999,-0.0051226,-3.1689e-05,-1.6211e-07,-0.013009,-8.0392e-05,-8.2391e-07
5.04,1.2262,0.71263,1.2262,0.28819,-0.21052,0.28824,0.99999,-0.005058,-3.1289e-05,-1.5805e-07,-0.012845,-7.9548e-05,-8.0325e-07
5.05,1.2291,0.71052,1.2291,0.2882,-0.21151,0.28824,0.99999,-0.0049942,-3.0894e-05,-1.5408e-07,-0.012683,-7.8777e-05,-7.831e-07
5.06,1.232,0.7084,1.2319,0.2882,-0.21248,0.28825,0.99999,-0.0049312,-3.0504e-05,-1.5022e-07,-0.012523,-7.7278e-05,-7.6346e-07
5.07,1.2349,0.70627,1.2348,0.28821,-0.21344,0.28825,0.99999,-0.004869,-3.012e-05,-1.4645e-07,-0.012365,-7.6393e-05,-7.4431e-07
5.08,1.2377,0.70413,1.2377,0.28822,-0.21439,0.28826,0.99999,-0.0048075,-2.9739e-05,-1.4277e-07,-0.012209,-7.5285e-05,-7.2565e-07
5.09,1.2406,0.70198,1.2406,0.28822,-0.21533,0.28826,0.99999,-0.0047469,-2.9364e-05,-1.3919e-07,-0.012055,-7.4371e-05,-7.0745e-07
5.1,1.2435,0.69982,1.2435,0.28823,-0.21625,0.28827,0.99999,-0.004687,-2.8994e-05,-1.357e-07,-0.011903,-7.3703e-05,-6.897e-07
5.11,1.2464,0.69765,1.2463,0.28823,-0.21717,0.28827,0.99999,-0.0046279,-2.8628e-05,-1.3229e-07,-0.011752,-7.2634e-05,-6.724e-07
5.12,1.2493,0.69548,1.2492,0.28824,-0.21807,0.28828,0.99999,-0.0045695,-2.8267e-05,-1.2897e-07,-0.011604,-7.1615e-05,-6.5554e-07
5.13,1.2522,0.69329,1.2521,0.28824,-0.21896,0.28828,0.99999,-0.0045118,-2.791e-05,-1.2574e-07,-0.011458,-7.0915e-05,-6.391e-07
5.14,1.255,0.6911,1.255,0.28825,-0.21984,0.28829,0.99999,-0.0044549,-2.7558e-05,-1.2258e-07,-0.011313,-6.9914e-05,-6.2307e-07
5.15,1.2579,0.6889,1.2579,0.28825,-0.22071,0.28829,0.99999,-0.0043987,-2.721e-05,-1.195e-07,-0.011171,-6.9312e-05,-6.0744e-07
5.16,1.2608,0.68668,1.2608,0.28826,-0.22157,0.2883,0.99999,-0.0043432,-2.6867e-05,-1.1651e-07,-0.01103,-6.7632e-05,-5.9221e-07
5.17,1.2637,0.68446,1.2636,0.28827,-0.22241,0.2883,0.99999,-0.0042884,-2.6528e-05,-1.1358e-07,-0.010891,-6.7042e-05,-5.7735e-07
5.18,1.2666,0.68224,1.2665,0.28827,-0.22325,0.28831,0.99999,-0.0042343,-2.6193e-05,-1.1073e-07,-0.010753,-6.6872e-05,-5.6286e-07
5.19,1.2694,0.68,1.2694,0.28828,-0.22408,0.28831,0.99999,-0.0041808,-2.5863e-05,-1.0795e-07,-0.010617,-6.5241e-05,-5.4875e-07
5.2,1.2723,0.67775,1.2723,0.28828,-0.22489,0.28832,0.99999,-0.0041281,-2.5537e-05,-1.0524e-07,-0.010484,-6.4949e-05,-5.3498e-07
5.21,1.2752,0.6755,1.2752,0.28829,-0.2257,0.28832,0.99999,-0.004076,-2.5214e-05,-1.026e-07,-0.010351,-6.3392e-05,-5.2157e-07
5.22,1.2781,0.67324,1.2781,0.28829,-0.22649,0.28833,0.99999,-0.0040246,-2.4896e-05,-1.0003e-07,-0.010221,-6.4415e-05,-5.0847e-07
5.23,1.281,0.67097,1.2809,0.2883,-0.22728,0.28833,0.99999,-0.0039738,-2.4582e-05,-9.7518e-08,-0.010092,-6.2624e-05,-4.9572e-07
5.24,1.2839,0.6687,1.2838,0.2883,-0.22805,0.28834,0.99999,-0.0039237,-2.4272e-05,-9.507e-08,-0.0099644,-6.1591e-05,-4.8329e-07
5.25,1.2867,0.66641,1.2867,0.2883,-0.22882,0.28834,0.99999,-0.0038742,-2.3966e-05,-9.2684e-08,-0.0098387,-6.0898e-05,-4.7117e-07
5.26,1.2896,0.66412,1.2896,0.28831,-0.22957,0.28835,0.99999,-0.0038253,-2.3663e-05,-9.0358e-08,-0.0097146,-5.9915e-05,-4.5935e-07
5.27,1.2925,0.66182,1.2925,0.28831,-0.23032,0.28835,0.99999,-0.003777,-2.3365e-05,-8.8091e-08,-0.009592,-5.9696e-05,-4.4782e-07
5.28,1.2954,0.65951,1.2954,0.28832,-0.23105,0.28835,0.99999,-0.0037293,-2.307e-05,-8.5879e-08,-0.009471,-5.851e-05,-4.3659e-07
5.29,1.2983,0.6572,1.2982,0.28832,-0.23178,0.28836,0.99999,-0.0036823,-2.2779e-05,-8.3724e-08,-0.0093515,-5.7941e-05,-4.2564e-07
5.3,1.3012,0.65488,1.3011,0.28833,-0.2325,0.28836,0.99999,-0.0036358,-2.2492e-05,-8.1623e-08,-0.0092335,-5.7444e-05,-4.1496e-07
5.31,1.304,0.65255,1.304,0.28833,-0.23321,0.28837,0.99999,-0.00359,-2.2208e-05,-7.9574e-08,-0.0091171,-5.6218e-05,-4.0455e-07
5.32,1.3069,0.65021,1.3069,0.28834,-0.23391,0.28837,0.99999,-0.0035447,-2.1928e-05,-7.7577e-08,-0.009002,-5.5594e-05,-3.944e-07
5.33,1.3098,0.64787,1.3098,0.28834,-0.2346,0.28837,0.99999,-0.0034999,-2.1651e-05,-7.563e-08,-0.0088885,-5.4746e-05,-3.8451e-07
5.34,1.3127,0.64552,1.3127,0.28834,-0.23528,0.28838,0.99999,-0.0034558,-2.1378e-05,-7.3731e-08,-0.0087763,-5.4102e-05,-3.7486e-07
5.35,1.3156,0.64316,1.3155,0.28835,-0.23595,0.28838,0.99999,-0.0034122,-2.1108e-05,-7.1881e-08,-0.0086656,-5.368e-05,-3.6546e-07
5.36,1.3185,0.6408,1.3184,0.28835,-0.23662,0.28839,0.99999,-0.0033691,-2.0842e-05,-7.0076e-08,-0.0085563,-5.2858e-05,-3.5629e-07
5.37,1.3213,0.63843,1.3213,0.28836,-0.23728,0.28839,0.99999,-0.0033266,-2.0579e-05,-6.8317e-08,-0.0084483,-5.2094e-05,-3.4735e-07
5.38,1.3242,0.63606,1.3242,0.28836,-0.23792,0.28839,0.99999,-0.0032846,-2.0319e-05,-6.6603e-08,-0.0083417,-5.1642e-05,-3.3864e-07
5.39,1.3271,0.63367,1.3271,0.28837,-0.23857,0.2884,0.99999,-0.0032432,-2.0063e-05,-6.4931e-08,-0.0082365,-5.0886e-05,-3.3014e-07
5.4,1.33,0.63129,1.33,0.28837,-0.2392,0.2884,0.99999,-0.0032023,-1.981e-05,-6.3301e-08,-0.0081326,-5.0517e-05,-3.2186e-07
5.41,1.3329,0.62889,1.3329,0.28837,-0.23982,0.2884,1,-0.0031619,-1.956e-05,-6.1712e-08,-0.00803,-4.9072e-05,-3.1379e-07
5.42,1.3358,0.62649,1.3357,0.28838,-0.24044,0.28841,1,-0.003122,-1.9313e-05,-6.0162e-08,-0.0079287,-4.8724e-05,-3.0591e-07
5.43,1.3386,0.62408,1.3386,0.28838,-0.24105,0.28841,1,-0.0030826,-1.9069e-05,-5.8652e-08,-0.0078286,-4.8775e-05,-2.9824e-07
5.44,1.3415,0.62167,1.3415,0.28838,-0.24165,0.28841,1,-0.0030437,-1.8828e-05,-5.718e-08,-0.0077299,-4.7373e-05,-2.9076e-07
5.45,1.3444,0.61925,1.3444,0.28839,-0.24224,0.28842,1,-0.0030053,-1.8591e-05,-5.5745e-08,-0.0076323,-4.7314e-05,-2.8346e-07
5.46,1.3473,0.61682,1.3473,0.28839,-0.24283,0.28842,1,-0.0029673,-1.8356e-05,-5.4345e-08,-0.007536,-4.5976e-05,-2.7635e-07
5.47,1.3502,0.61439,1.3502,0.2884,-0.24341,0.28842,1,-0.0029299,-1.8125e-05,-5.2981e-08,-0.0074409,-4.7227e-05,-2.6941e-07
5.48,1.3531,0.61195,1.353,0.2884,-0.24398,0.28843,1,-0.0028929,-1.7896e-05,-5.1651e-08,-0.0073471,-4.5647e-05,-2.6265e-07
5.49,1.3559,0.60951,1.3559,0.2884,-0.24454,0.28843,1,-0.0028564,-1.767e-05,-5.0354e-08,-0.0072544,-4.4827e-05,-2.5607e-07
5.5,1.3588,0.60706,1.3588,0.28841,-0.2451,0.28843,1,-0.0028204,-1.7447e-05,-4.909e-08,-0.0071628,-4.4346e-05,-2.4964e-07
5.51,1.3617,0.60461,1.3617,0.28841,-0.24565,0.28844,1,-0.0027848,-1.7227e-05,-4.7857e-08,-0.0070725,-4.3571e-05,-2.4338e-07
5.52,1.3646,0.60215,1.3646,0.28841,-0.24619,0.28844,1,-0.0027497,-1.701e-05,-4.6656e-08,-0.0069832,-4.356e-05,-2.3727e-07
5.53,1.3675,0.59969,1.3675,0.28842,-0.24673,0.28844,1,-0.002715,-1.6795e-05,-4.5484e-08,-0.0068951,-4.2577e-05,-2.3132e-07
5.54,1.3704,0.59722,1.3703,0.28842,-0.24726,0.28845,1,-0.0026807,-1.6583e-05,-4.4342e-08,-0.0068081,-4.2208e-05,-2.2551e-07
5.55,1.3733,0.59474,1.3732,0.28842,-0.24778,0.28845,1,-0.0026469,-1.6374e-05,-4.3229e-08,-0.0067222,-4.191e-05,-2.1985e-07
5.56,1.3761,0.59226,1.3761,0.28843,-0.2483,0.28845,1,-0.0026135,-1.6167e-05,-4.2143e-08,-0.0066374,-4.0881e-05,-2.1434e-07
5.57,1.379,0.58978,1.379,0.28843,-0.2488,0.28845,1,-0.0025805,-1.5963e-05,-4.1085e-08,-0.0065537,-4.0449e-05,-2.0896e-07
5.58,1.3819,0.58728,1.3819,0.28843,-0.24931,0.28846,1,-0.002548,-1.5762e-05,-4.0054e-08,-0.006471,-3.9792e-05,-2.0372e-07
5.59,1.3848,0.58479,1.3848,0.28843,-0.2498,0.28846,1,-0.0025158,-1.5563e-05,-3.9048e-08,-0.0063893,-3.934e-05,-1.9861e-07
5.6,1.3877,0.58229,1.3877,0.28844,-0.25029,0.28846,1,-0.0024841,-1.5367e-05,-3.8068e-08,-0.0063087,-3.9101e-05,-1.9362e-07
5.61,1.3906,0.57978,1.3905,0.28844,-0.25078,0.28847,1,-0.0024527,-1.5173e-05,-3.7112e-08,-0.0062291,-3.846e-05,-1.8876e-07
5.62,1.3934,0.57727,1.3934,0.28844,-0.25126,0.28847,1,-0.0024218,-1.4981e-05,-3.618e-08,-0.0061505,-3.788e-05,-1.8403e-07
5.63,1.3963,0.57476,1.3963,0.28845,-0.25173,0.28847,1,-0.0023912,-1.4792e-05,-3.5271e-08,-0.0060729,-3.7609e-05,-1.7941e-07
5.64,1.3992,0.57224,1.3992,0.28845,-0.2522,0.28847,1,-0.002361,-1.4606e-05,-3.4385e-08,-0.0059963,-3.7075e-05,-1.7491e-07
5.65,1.4021,0.56971,1.4021,0.28845,-0.25266,0.28848,1,-0.0023312,-1.4421e-05,-3.3522e-08,-0.0059206,-3.6822e-05,-1.7052e-07
5.66,1.405,0.56719,1.405,0.28846,-0.25311,0.28848,1,-0.0023018,-1.4239e-05,-3.268e-08,-0.0058459,-3.5539e-05,-1.6624e-07
5.67,1.4079,0.56465,1.4078,0.28846,-0.25356,0.28848,1,-0.0022728,-1.406e-05,-3.1859e-08,-0.0057722,-3.5394e-05,-1.6207e-07
5.68,1.4108,0.56211,1.4107,0.28846,-0.254,0.28848,1,-0.0022441,-1.3882e-05,-3.1059e-08,-0.0056993,-3.5569e-05,-1.58e-07
5.69,1.4136,0.55957,1.4136,0.28846,-0.25444,0.28849,1,-0.0022158,-1.3707e-05,-3.0279e-08,-0.0056274,-3.4343e-05,-1.5404e-07
5.7,1.4165,0.55703,1.4165,0.28847,-0.25487,0.28849,1,-0.0021878,-1.3534e-05,-2.9519e-08,-0.0055564,-3.4478e-05,-1.5017e-07
5.71,1.4194,0.55447,1.4194,0.28847,-0.2553,0.28849,1,-0.0021602,-1.3363e-05,-2.8777e-08,-0.0054863,-3.3288e-05,-1.464e-07
5.72,1.4223,0.55192,1.4223,0.28847,-0.25572,0.28849,1,-0.002133,-1.3195e-05,-2.8055e-08,-0.0054171,-3.3614e-05,-1.4273e-07
5.73,1.4252,0.54936,1.4252,0.28847,-0.25614,0.2885,1,-0.002106,-1.3028e-05,-2.735e-08,-0.0053487,-3.3289e-05,-1.3914e-07
5.74,1.4281,0.5468,1.428,0.28848,-0.25655,0.2885,1,-0.0020795,-1.2864e-05,-2.6663e-08,-0.0052813,-3.2635e-05,-1.3565e-07
5.75,1.4309,0.54423,1.4309,0.28848,-0.25695,0.2885,1,-0.0020532,-1.2702e-05,-2.5993e-08,-0.0052146,-3.2438e-05,-1.3225e-07
