t,x,y,z,xdot,ydot,zdot,qw,qx,qy,qz,p,q,r
4.53,-0.91039,4.9251,0.69349,-4.2713,-0.78558,0.34182,0.98281,-0.1846,0.0029439,0.00055302,0.11224,0.37904,-0.00067149
4.54,-0.95311,4.9171,0.69691,-4.2717,-0.82407,0.34241,0.98271,-0.18514,0.0010755,0.0002027,0.10808,0.38134,-0.00023568
4.55,-0.99583,4.9086,0.70034,-4.2718,-0.86269,0.34299,0.98261,-0.18566,-0.00080356,-0.00015176,0.10386,0.38357,0.00017069
4.56,-1.0385,4.8998,0.70377,-4.2714,-0.90142,0.34357,0.98252,-0.18616,-0.0026931,-0.00051021,0.099599,0.38574,0.00054714
4.57,-1.0813,4.8906,0.70721,-4.2706,-0.94026,0.34415,0.98242,-0.18664,-0.0045929,-0.00087249,0.095324,0.38788,0.00089198
4.58,-1.124,4.881,0.71066,-4.2694,-0.97921,0.34472,0.98232,-0.18709,-0.0065027,-0.0012385,0.090996,0.38996,0.0012056
4.59,-1.1666,4.871,0.71411,-4.2678,-1.0183,0.34529,0.98222,-0.18753,-0.0084223,-0.0016079,0.086643,0.39199,0.0014864
4.6,-1.2093,4.8607,0.71756,-4.2658,-1.0574,0.34586,0.98212,-0.18794,-0.010351,-0.0019808,0.082243,0.39396,0.0017346
4.61,-1.252,4.8499,0.72102,-4.2633,-1.0966,0.34642,0.98203,-0.18833,-0.01229,-0.0023568,0.077803,0.39587,0.0019494
4.62,-1.2946,4.8387,0.72449,-4.2605,-1.136,0.34698,0.98193,-0.18869,-0.014237,-0.0027358,0.073361,0.39775,0.002128
4.63,-1.3372,4.8272,0.72796,-4.2572,-1.1754,0.34754,0.98183,-0.18904,-0.016193,-0.0031177,0.068857,0.39956,0.0022731
4.64,-1.3797,4.8152,0.73144,-4.2534,-1.2149,0.34809,0.98173,-0.18936,-0.018158,-0.0035022,0.064325,0.40131,0.0023822
4.65,-1.4222,4.8029,0.73493,-4.2493,-1.2544,0.34864,0.98164,-0.18965,-0.020131,-0.0038893,0.059782,0.40303,0.0024533
4.66,-1.4647,4.7901,0.73841,-4.2447,-1.2941,0.34918,0.98154,-0.18993,-0.022112,-0.0042786,0.055194,0.40468,0.0024883
4.67,-1.5071,4.777,0.74191,-4.2397,-1.3338,0.34973,0.98144,-0.19018,-0.0241,-0.00467,0.050577,0.40627,0.0024855
4.68,-1.5495,4.7634,0.74541,-4.2343,-1.3735,0.35026,0.98135,-0.1904,-0.026096,-0.0050633,0.045916,0.40779,0.0024457
4.69,-1.5918,4.7495,0.74891,-4.2284,-1.4133,0.3508,0.98125,-0.19061,-0.0281,-0.0054584,0.041243,0.40928,0.0023655
4.7,-1.6341,4.7352,0.75242,-4.2221,-1.4531,0.35133,0.98115,-0.19079,-0.03011,-0.005855,0.036543,0.4107,0.0022456
4.71,-1.6762,4.7205,0.75594,-4.2153,-1.493,0.35186,0.98106,-0.19094,-0.032127,-0.0062529,0.031807,0.41206,0.0020864
4.72,-1.7184,4.7053,0.75946,-4.2081,-1.5329,0.35239,0.98096,-0.19107,-0.034151,-0.006652,0.027047,0.41337,0.0018864
4.73,-1.7604,4.6898,0.76299,-4.2005,-1.5729,0.35291,0.98086,-0.19118,-0.03618,-0.007052,0.022258,0.41461,0.0016456
4.74,-1.8024,4.6739,0.76652,-4.1924,-1.6129,0.35343,0.98077,-0.19126,-0.038216,-0.0074527,0.017445,0.4158,0.0013629
4.75,-1.8443,4.6575,0.77006,-4.1839,-1.6529,0.35394,0.98067,-0.19132,-0.040257,-0.0078539,0.012606,0.41692,0.0010383
4.76,-1.886,4.6408,0.7736,-4.1749,-1.6929,0.35445,0.98057,-0.19136,-0.042303,-0.0082554,0.0077432,0.41798,0.00067107
4.77,-1.9277,4.6237,0.77715,-4.1655,-1.7329,0.35496,0.98048,-0.19136,-0.044355,-0.0086569,0.0028544,0.41898,0.00026106
4.78,-1.9694,4.6061,0.7807,-4.1556,-1.7729,0.35546,0.98038,-0.19135,-0.046411,-0.0090584,-0.0020559,0.41992,-0.00019263
4.79,-2.0109,4.5882,0.78426,-4.1453,-1.8129,0.35596,0.98029,-0.19131,-0.048472,-0.0094594,-0.0069897,0.4208,-0.00069003
4.8,-2.0523,4.5699,0.78782,-4.1345,-1.8529,0.35646,0.98019,-0.19124,-0.050536,-0.0098599,-0.011944,0.42161,-0.0012318
4.81,-2.0935,4.5512,0.79138,-4.1233,-1.8929,0.35695,0.9801,-0.19115,-0.052605,-0.01026,-0.01692,0.42236,-0.0018183
4.82,-2.1347,4.532,0.79496,-4.1116,-1.9329,0.35744,0.98,-0.19103,-0.054678,-0.010658,-0.021917,0.42305,-0.0024497
4.83,-2.1758,4.5125,0.79853,-4.0995,-1.9728,0.35793,0.97991,-0.19089,-0.056753,-0.011056,-0.026934,0.42367,-0.0031262
4.84,-2.2167,4.4926,0.80211,-4.0869,-2.0127,0.35841,0.97981,-0.19072,-0.058832,-0.011452,-0.031978,0.42422,-0.0038471
4.85,-2.2575,4.4723,0.8057,-4.0738,-2.0526,0.35889,0.97972,-0.19052,-0.060913,-0.011846,-0.037022,0.42473,-0.0046174
4.86,-2.2982,4.4515,0.80929,-4.0603,-2.0924,0.35936,0.97963,-0.1903,-0.062997,-0.012238,-0.042096,0.42515,-0.0054315
4.87,-2.3387,4.4304,0.81289,-4.0464,-2.1322,0.35984,0.97953,-0.19005,-0.065083,-0.012628,-0.0472,0.42548,-0.0062894
4.88,-2.3791,4.4089,0.81649,-4.0319,-2.1719,0.3603,0.97944,-0.18978,-0.067171,-0.013016,-0.052303,0.42578,-0.0071973
4.89,-2.4194,4.387,0.82009,-4.0171,-2.2115,0.36077,0.97935,-0.18948,-0.06926,-0.013401,-0.05743,0.426,-0.0081504
4.9,-2.4595,4.3647,0.8237,-4.0017,-2.2511,0.36123,0.97925,-0.18915,-0.071351,-0.013783,-0.062548,0.42619,-0.0091557
4.91,-2.4994,4.3419,0.82732,-3.986,-2.2906,0.36169,0.97916,-0.1888,-0.073442,-0.014162,-0.067703,0.42627,-0.010203
4.92,-2.5392,4.3188,0.83094,-3.9697,-2.3301,0.36214,0.97907,-0.18842,-0.075534,-0.014537,-0.072859,0.42631,-0.011301
4.93,-2.5788,4.2953,0.83456,-3.953,-2.3694,0.36259,0.97898,-0.18802,-0.077627,-0.014909,-0.078052,0.42623,-0.01244
4.94,-2.6182,4.2715,0.83819,-3.9359,-2.4087,0.36304,0.97889,-0.18759,-0.079719,-0.015277,-0.083226,0.42614,-0.013634
4.95,-2.6575,4.2472,0.84182,-3.9182,-2.4478,0.36348,0.9788,-0.18713,-0.081811,-0.015641,-0.088427,0.42595,-0.014872
4.96,-2.6966,4.2225,0.84546,-3.9002,-2.4869,0.36392,0.97871,-0.18664,-0.083902,-0.016001,-0.093631,0.42571,-0.01616
4.97,-2.7355,4.1974,0.8491,-3.8816,-2.5258,0.36435,0.97862,-0.18613,-0.085992,-0.016356,-0.098855,0.42537,-0.017492
4.98,-2.7742,4.172,0.85275,-3.8626,-2.5647,0.36478,0.97853,-0.18559,-0.08808,-0.016707,-0.10411,0.42491,-0.018864
4.99,-2.8128,4.1461,0.8564,-3.8432,-2.6034,0.36521,0.97844,-0.18502,-0.090168,-0.017052,-0.10932,0.42451,-0.020302
5,-2.8511,4.1199,0.86005,-3.8233,-2.642,0.36564,0.97835,-0.18443,-0.092253,-0.017392,-0.11454,0.42402,-0.021783
5.01,-2.8892,4.0933,0.86371,-3.8029,-2.6804,0.36606,0.97826,-0.18381,-0.094335,-0.017726,-0.11983,0.42331,-0.023295
5.02,-2.9271,4.0663,0.86737,-3.7821,-2.7187,0.36647,0.97818,-0.18316,-0.096415,-0.018055,-0.12507,0.42265,-0.024868
5.03,-2.9649,4.0389,0.87104,-3.7609,-2.7569,0.36689,0.97809,-0.18248,-0.098492,-0.018378,-0.13031,0.42195,-0.026493
5.04,-3.0024,4.0112,0.87471,-3.7391,-2.7949,0.36729,0.978,-0.18178,-0.10057,-0.018694,-0.13562,0.42099,-0.028142
5.05,-3.0396,3.983,0.87838,-3.717,-2.8327,0.3677,0.97792,-0.18105,-0.10264,-0.019004,-0.14084,0.4202,-0.029865
5.06,-3.0767,3.9545,0.88206,-3.6944,-2.8704,0.3681,0.97783,-0.18029,-0.1047,-0.019307,-0.14615,0.41909,-0.031607
5.07,-3.1135,3.9256,0.88575,-3.6713,-2.9079,0.3685,0.97775,-0.17951,-0.10676,-0.019604,-0.15137,0.41816,-0.033424
5.08,-3.1501,3.8964,0.88943,-3.6478,-2.9453,0.36889,0.97767,-0.1787,-0.10882,-0.019893,-0.15663,0.41707,-0.035276
5.09,-3.1865,3.8667,0.89312,-3.6238,-2.9824,0.36928,0.97758,-0.17786,-0.11087,-0.020174,-0.1619,0.41586,-0.037169
5.1,-3.2226,3.8367,0.89682,-3.5994,-3.0194,0.36967,0.9775,-0.17699,-0.11292,-0.020448,-0.16717,0.41455,-0.039103
5.11,-3.2585,3.8063,0.90052,-3.5746,-3.0562,0.37005,0.97742,-0.17609,-0.11496,-0.020715,-0.17243,0.41322,-0.041088
5.12,-3.2941,3.7756,0.90422,-3.5493,-3.0927,0.37043,0.97734,-0.17517,-0.11699,-0.020973,-0.17771,0.41171,-0.043106
5.13,-3.3294,3.7445,0.90793,-3.5236,-3.1291,0.37081,0.97726,-0.17422,-0.11902,-0.021222,-0.183,0.41008,-0.045161
5.14,-3.3646,3.713,0.91164,-3.4974,-3.1653,0.37118,0.97718,-0.17324,-0.12104,-0.021463,-0.18818,0.40872,-0.047299
5.15,-3.3994,3.6812,0.91535,-3.4708,-3.2012,0.37155,0.9771,-0.17223,-0.12305,-0.021696,-0.19345,0.40696,-0.049441
5.16,-3.434,3.649,0.91907,-3.4438,-3.2369,0.37191,0.97702,-0.1712,-0.12506,-0.021919,-0.19866,0.40532,-0.051648
5.17,-3.4683,3.6164,0.92279,-3.4163,-3.2724,0.37227,0.97694,-0.17014,-0.12706,-0.022133,-0.20394,0.40329,-0.053863
5.18,-3.5023,3.5835,0.92651,-3.3884,-3.3076,0.37263,0.97687,-0.16905,-0.12905,-0.022338,-0.20915,0.4014,-0.05614
5.19,-3.536,3.5503,0.93024,-3.3601,-3.3426,0.37298,0.97679,-0.16793,-0.13103,-0.022533,-0.21431,0.39961,-0.058474
5.2,-3.5695,3.5167,0.93397,-3.3313,-3.3774,0.37333,0.97672,-0.16679,-0.133,-0.022719,-0.21952,0.39748,-0.060821
5.21,-3.6027,3.4827,0.93771,-3.3022,-3.4119,0.37368,0.97664,-0.16562,-0.13496,-0.022894,-0.22469,0.39541,-0.063219
5.22,-3.6355,3.4484,0.94145,-3.2726,-3.4462,0.37402,0.97657,-0.16442,-0.13691,-0.023059,-0.22985,0.3932,-0.065649
5.23,-3.6681,3.4138,0.94519,-3.2426,-3.4801,0.37436,0.9765,-0.16319,-0.13885,-0.023214,-0.23502,0.39081,-0.068105
5.24,-3.7004,3.3788,0.94893,-3.2122,-3.5138,0.37469,0.97643,-0.16194,-0.14078,-0.023358,-0.24017,0.38836,-0.070599
5.25,-3.7324,3.3435,0.95268,-3.1813,-3.5473,0.37502,0.97636,-0.16066,-0.1427,-0.023492,-0.24527,0.38604,-0.073142
5.26,-3.764,3.3079,0.95643,-3.1501,-3.5804,0.37534,0.97629,-0.15935,-0.14461,-0.023614,-0.25037,0.38348,-0.075708
5.27,-3.7954,3.2719,0.96019,-3.1184,-3.6133,0.37567,0.97622,-0.15801,-0.14651,-0.023726,-0.25544,0.38091,-0.078309
5.28,-3.8264,3.2356,0.96395,-3.0864,-3.6459,0.37599,0.97615,-0.15665,-0.14839,-0.023826,-0.2605,0.37823,-0.08094
5.29,-3.8571,3.199,0.96771,-3.0539,-3.6781,0.3763,0.97609,-0.15526,-0.15027,-0.023915,-0.26553,0.37545,-0.083598
5.3,-3.8875,3.1621,0.97147,-3.0211,-3.7101,0.37661,0.97602,-0.15384,-0.15213,-0.023992,-0.27054,0.37265,-0.086289
5.31,-3.9175,3.1248,0.97524,-2.9879,-3.7418,0.37692,0.97596,-0.1524,-0.15397,-0.024057,-0.27554,0.36958,-0.088998
5.32,-3.9472,3.0872,0.97901,-2.9542,-3.7731,0.37722,0.97589,-0.15093,-0.1558,-0.024111,-0.2805,0.36655,-0.091739
5.33,-3.9766,3.0493,0.98279,-2.9202,-3.8041,0.37752,0.97583,-0.14943,-0.15762,-0.024152,-0.28543,0.36351,-0.094507
5.34,-4.0056,3.0112,0.98656,-2.8858,-3.8348,0.37781,0.97577,-0.14791,-0.15942,-0.024182,-0.29033,0.36046,-0.097299
5.35,-4.0343,2.9727,0.99034,-2.851,-3.8652,0.3781,0.97571,-0.14636,-0.16121,-0.024199,-0.2952,0.35729,-0.10011
5.36,-4.0626,2.9339,0.99412,-2.8159,-3.8952,0.37839,0.97565,-0.14478,-0.16298,-0.024204,-0.30006,0.35375,-0.10294
5.37,-4.0906,2.8948,0.99791,-2.7804,-3.9249,0.37868,0.97559,-0.14318,-0.16474,-0.024196,-0.30487,0.35049,-0.10579
5.38,-4.1182,2.8554,1.0017,-2.7445,-3.9542,0.37896,0.97553,-0.14155,-0.16648,-0.024175,-0.30964,0.34704,-0.10866
5.39,-4.1455,2.8157,1.0055,-2.7082,-3.9832,0.37923,0.97548,-0.13989,-0.1682,-0.024142,-0.31439,0.34331,-0.11154
5.4,-4.1724,2.7757,1.0093,-2.6716,-4.0118,0.3795,0.97542,-0.13821,-0.16991,-0.024097,-0.3191,0.33982,-0.11444
5.41,-4.1989,2.7354,1.0131,-2.6346,-4.0401,0.37977,0.97537,-0.1365,-0.1716,-0.024038,-0.32377,0.33605,-0.11735
5.42,-4.2251,2.6949,1.0169,-2.5973,-4.068,0.38003,0.97532,-0.13477,-0.17327,-0.023966,-0.3284,0.33228,-0.12027
5.43,-4.2509,2.6541,1.0207,-2.5597,-4.0955,0.38029,0.97526,-0.13301,-0.17492,-0.023882,-0.33299,0.32837,-0.1232
5.44,-4.2763,2.613,1.0245,-2.5216,-4.1227,0.38055,0.97521,-0.13123,-0.17656,-0.023784,-0.33754,0.32444,-0.12613
5.45,-4.3013,2.5716,1.0283,-2.4833,-4.1494,0.3808,0.97516,-0.12942,-0.17817,-0.023673,-0.34206,0.32045,-0.12907
5.46,-4.326,2.53,1.0321,-2.4446,-4.1758,0.38105,0.97512,-0.12759,-0.17977,-0.02355,-0.34652,0.31639,-0.13201
5.47,-4.3502,2.4881,1.0359,-2.4056,-4.2018,0.3813,0.97507,-0.12573,-0.18134,-0.023413,-0.35093,0.31204,-0.13497
5.48,-4.3741,2.446,1.0397,-2.3663,-4.2274,0.38154,0.97502,-0.12385,-0.1829,-0.023262,-0.35531,0.30787,-0.13791
5.49,-4.3975,2.4036,1.0435,-2.3266,-4.2526,0.38177,0.97498,-0.12194,-0.18443,-0.023099,-0.35964,0.30363,-0.14084
5.5,-4.4206,2.3609,1.0474,-2.2867,-4.2774,0.382,0.97493,-0.12001,-0.18594,-0.022923,-0.3639,0.29915,-0.14379
5.51,-4.4433,2.318,1.0512,-2.2464,-4.3017,0.38223,0.97489,-0.11806,-0.18744,-0.022733,-0.36814,0.29473,-0.14671
5.52,-4.4655,2.2749,1.055,-2.2058,-4.3257,0.38246,0.97485,-0.11608,-0.18891,-0.02253,-0.3723,0.29015,-0.14964
5.53,-4.4874,2.2315,1.0588,-2.1649,-4.3492,0.38268,0.97481,-0.11408,-0.19035,-0.022314,-0.37641,0.28547,-0.15256
5.54,-4.5088,2.1879,1.0627,-2.1237,-4.3724,0.38289,0.97477,-0.11206,-0.19178,-0.022085,-0.38046,0.28072,-0.15546
5.55,-4.5298,2.1441,1.0665,-2.0823,-4.3951,0.38311,0.97473,-0.11001,-0.19318,-0.021843,-0.38447,0.27598,-0.15834
5.56,-4.5505,2.1,1.0703,-2.0405,-4.4173,0.38332,0.97469,-0.10794,-0.19456,-0.021588,-0.38841,0.27111,-0.16121
5.57,-4.5707,2.0557,1.0742,-1.9985,-4.4391,0.38352,0.97466,-0.10585,-0.19591,-0.02132,-0.39229,0.26616,-0.16407
5.58,-4.5904,2.0112,1.078,-1.9562,-4.4605,0.38372,0.97462,-0.10374,-0.19724,-0.021039,-0.3961,0.26113,-0.1669
5.59,-4.6098,1.9665,1.0818,-1.9136,-4.4815,0.38392,0.97459,-0.10161,-0.19855,-0.020746,-0.39986,0.25607,-0.1697
5.6,-4.6287,1.9216,1.0857,-1.8708,-4.502,0.38411,0.97456,-0.099454,-0.19983,-0.02044,-0.40358,0.25103,-0.17247
5.61,-4.6472,1.8765,1.0895,-1.8277,-4.522,0.3843,0.97452,-0.097279,-0.20108,-0.020121,-0.40718,0.24574,-0.17523
5.62,-4.6653,1.8311,1.0934,-1.7844,-4.5416,0.38448,0.97449,-0.095084,-0.20231,-0.01979,-0.41076,0.24053,-0.17795
5.63,-4.6829,1.7856,1.0972,-1.7408,-4.5607,0.38467,0.97446,-0.092869,-0.20352,-0.019447,-0.41428,0.23527,-0.18062
5.64,-4.7001,1.7399,1.101,-1.6969,-4.5794,0.38484,0.97443,-0.090634,-0.20469,-0.019091,-0.41766,0.22975,-0.1833
5.65,-4.7168,1.694,1.1049,-1.6529,-4.5976,0.38501,0.97441,-0.08838,-0.20584,-0.018724,-0.42105,0.22439,-0.18589
5.66,-4.7331,1.648,1.1087,-1.6086,-4.6153,0.38518,0.97438,-0.086107,-0.20696,-0.018345,-0.42431,0.2188,-0.18848
5.67,-4.749,1.6017,1.1126,-1.5641,-4.6326,0.38535,0.97435,-0.083815,-0.20806,-0.017954,-0.42753,0.21325,-0.19101
5.68,-4.7644,1.5553,1.1165,-1.5193,-4.6494,0.38551,0.97433,-0.081506,-0.20912,-0.017552,-0.43067,0.20763,-0.1935
5.69,-4.7794,1.5088,1.1203,-1.4744,-4.6657,0.38567,0.9743,-0.079178,-0.21016,-0.017139,-0.43369,0.20184,-0.19596
5.7,-4.7939,1.462,1.1242,-1.4292,-4.6815,0.38582,0.97428,-0.076834,-0.21117,-0.016714,-0.43671,0.19617,-0.19834
5.71,-4.808,1.4151,1.128,-1.3839,-4.6969,0.38597,0.97426,-0.074472,-0.21215,-0.016279,-0.43962,0.19037,-0.20068
5.72,-4.8216,1.3681,1.1319,-1.3383,-4.7117,0.38611,0.97424,-0.072094,-0.2131,-0.015834,-0.44241,0.18446,-0.20298
5.73,-4.8347,1.3209,1.1358,-1.2926,-4.7261,0.38625,0.97422,-0.069701,-0.21403,-0.015377,-0.44514,0.1785,-0.20523
5.74,-4.8474,1.2736,1.1396,-1.2467,-4.74,0.38639,0.9742,-0.067291,-0.21492,-0.014911,-0.44779,0.17253,-0.20741
5.75,-4.8597,1.2261,1.1435,-1.2006,-4.7534,0.38652,0.97418,-0.064867,-0.21578,-0.014435,-0.45037,0.16652,-0.20953
5.76,-4.8714,1.1785,1.1473,-1.1544,-4.7663,0.38665,0.97416,-0.062428,-0.21661,-0.01395,-0.45284,0.16041,-0.2116
5.77,-4.8827,1.1308,1.1512,-1.1079,-4.7787,0.38677,0.97414,-0.059975,-0.21741,-0.013455,-0.45522,0.15424,-0.21361
5.78,-4.8936,1.0829,1.1551,-1.0614,-4.7905,0.38689,0.97413,-0.057508,-0.21818,-0.012952,-0.45757,0.14813,-0.21553
5.79,-4.904,1.035,1.1589,-1.0147,-4.8019,0.38701,0.97411,-0.055028,-0.21892,-0.012439,-0.45977,0.14188,-0.21741
5.8,-4.9139,0.98689,1.1628,-0.9678,-4.8128,0.38712,0.9741,-0.052536,-0.21962,-0.011919,-0.46191,0.13564,-0.2192
5.81,-4.9233,0.93871,1.1667,-0.9208,-4.8232,0.38723,0.97408,-0.050032,-0.2203,-0.01139,-0.46393,0.12931,-0.22094
5.82,-4.9323,0.89043,1.1706,-0.87367,-4.833,0.38733,0.97407,-0.047516,-0.22094,-0.010853,-0.46587,0.12294,-0.2226
5.83,-4.9408,0.84205,1.1744,-0.82642,-4.8424,0.38743,0.97406,-0.044989,-0.22155,-0.01031,-0.46773,0.11657,-0.22418
5.84,-4.9488,0.79358,1.1783,-0.77905,-4.8512,0.38753,0.97404,-0.042451,-0.22213,-0.0097587,-0.46949,0.11016,-0.22569
5.85,-4.9564,0.74503,1.1822,-0.73158,-4.8595,0.38762,0.97403,-0.039904,-0.22268,-0.0092011,-0.47117,0.10372,-0.22711
5.86,-4.9635,0.69639,1.1861,-0.68399,-4.8673,0.38771,0.97402,-0.037347,-0.22319,-0.0086372,-0.47273,0.097213,-0.22847
5.87,-4.9701,0.64768,1.1899,-0.63632,-4.8746,0.38779,0.97401,-0.034781,-0.22367,-0.0080673,-0.47421,0.090706,-0.22974
5.88,-4.9762,0.5989,1.1938,-0.58855,-4.8813,0.38787,0.974,-0.032207,-0.22411,-0.0074919,-0.47557,0.084138,-0.23093
5.89,-4.9818,0.55006,1.1977,-0.5407,-4.8876,0.38795,0.97399,-0.029625,-0.22452,-0.0069112,-0.47686,0.077579,-0.23204
5.9,-4.987,0.50115,1.2016,-0.49277,-4.8933,0.38802,0.97399,-0.027036,-0.2249,-0.0063256,-0.47805,0.070993,-0.23306
5.91,-4.9917,0.45219,1.2055,-0.44477,-4.8985,0.38809,0.97398,-0.024441,-0.22525,-0.0057357,-0.47911,0.064355,-0.234
5.92,-4.9959,0.40318,1.2093,-0.39671,-4.9031,0.38815,0.97397,-0.021839,-0.22556,-0.0051416,-0.48011,0.057729,-0.23484
5.93,-4.9996,0.35413,1.2132,-0.34859,-4.9073,0.38821,0.97396,-0.019232,-0.22584,-0.0045439,-0.48099,0.051064,-0.23561
5.94,-5.0029,0.30504,1.2171,-0.30042,-4.9109,0.38826,0.97396,-0.01662,-0.22608,-0.003943,-0.48175,0.044365,-0.2363
5.95,-5.0056,0.25592,1.221,-0.25221,-4.914,0.38832,0.97395,-0.014004,-0.22629,-0.0033392,-0.48243,0.037683,-0.23688
5.96,-5.0079,0.20676,1.2249,-0.20396,-4.9165,0.38836,0.97395,-0.011385,-0.22646,-0.0027329,-0.483,0.030966,-0.23738
5.97,-5.0097,0.15759,1.2288,-0.15568,-4.9185,0.38841,0.97394,-0.008762,-0.22661,-0.0021247,-0.48347,0.024242,-0.2378
5.98,-5.011,0.10839,1.2326,-0.10738,-4.92,0.38844,0.97394,-0.0061368,-0.22671,-0.0015148,-0.48384,0.017523,-0.23811
5.99,-5.0119,0.059188,1.2365,-0.059069,-4.921,0.38848,0.97394,-0.0035097,-0.22678,-0.00090373,-0.48411,0.010787,-0.23834
6,-5.0122,0.0099755,1.2404,-0.010743,-4.9215,0.38851,0.97394,-0.00088147,-0.22682,-0.00029189,-0.48427,0.0040461,-0.23848
6.01,-5.0121,-0.039239,1.2443,0.037584,-4.9214,0.38853,0.97393,0.0017475,-0.22682,0.0003203,-0.48433,-0.0026972,-0.23852
6.02,-5.0115,-0.08845,1.2482,0.085907,-4.9207,0.38856,0.97393,0.0043764,-0.22679,0.00093243,-0.48428,-0.0094419,-0.23848
6.03,-5.0104,-0.13765,1.2521,0.13422,-4.9196,0.38857,0.97393,0.0070048,-0.22673,0.0015441,-0.48414,-0.01618,-0.23834
6.04,-5.0088,-0.18684,1.256,0.18251,-4.9179,0.38859,0.97393,0.009632,-0.22663,0.0021548,-0.48389,-0.022916,-0.23811
6.05,-5.0067,-0.23601,1.2598,0.23078,-4.9157,0.3886,0.97393,0.012257,-0.22649,0.0027642,-0.48354,-0.029643,-0.23779
6.06,-5.0042,-0.28515,1.2637,0.27902,-4.913,0.3886,0.97393,0.01488,-0.22632,0.0033718,-0.48308,-0.036367,-0.23738
6.07,-5.0011,-0.33427,1.2676,0.32722,-4.9097,0.3886,0.97393,0.017501,-0.22612,0.0039773,-0.48251,-0.043082,-0.23688
6.08,-4.9976,-0.38334,1.2715,0.37537,-4.9059,0.3886,0.97394,0.020117,-0.22588,0.0045802,-0.48187,-0.04977,-0.23628
6.09,-4.9936,-0.43238,1.2754,0.42347,-4.9016,0.38859,0.97394,0.022729,-0.22561,0.0051801,-0.48109,-0.056467,-0.23561
6.1,-4.9891,-0.48137,1.2793,0.47151,-4.8967,0.38858,0.97394,0.025337,-0.2253,0.0057766,-0.48023,-0.063126,-0.23483
6.11,-4.9842,-0.53031,1.2832,0.51949,-4.8914,0.38857,0.97395,0.027939,-0.22496,0.0063693,-0.47923,-0.069799,-0.234
6.12,-4.9788,-0.5792,1.287,0.56739,-4.8855,0.38855,0.97395,0.030535,-0.22459,0.0069578,-0.47816,-0.076427,-0.23305
6.13,-4.9728,-0.62802,1.2909,0.61522,-4.879,0.38852,0.97396,0.033124,-0.22418,0.0075416,-0.47704,-0.083008,-0.23199
6.14,-4.9664,-0.67678,1.2948,0.66296,-4.8721,0.3885,0.97396,0.035707,-0.22374,0.0081205,-0.47574,-0.089601,-0.23089
6.15,-4.9596,-0.72546,1.2987,0.71061,-4.8646,0.38846,0.97397,0.038282,-0.22326,0.008694,-0.4744,-0.096144,-0.22967
6.16,-4.9522,-0.77407,1.3026,0.75815,-4.8566,0.38843,0.97397,0.040848,-0.22275,0.0092617,-0.4729,-0.10269,-0.22841
6.17,-4.9444,-0.82259,1.3065,0.8056,-4.8481,0.38839,0.97398,0.043405,-0.22221,0.0098233,-0.47138,-0.10917,-0.22702
6.18,-4.9361,-0.87103,1.3103,0.85293,-4.8391,0.38834,0.97399,0.045953,-0.22164,0.010378,-0.46975,-0.11562,-0.22555
6.19,-4.9274,-0.91937,1.3142,0.90014,-4.8296,0.38829,0.974,0.048492,-0.22103,0.010926,-0.46776,-0.12211,-0.22415
6.2,-4.9181,-0.96762,1.3181,0.94722,-4.8195,0.38824,0.97401,0.051019,-0.22039,0.011467,-0.46616,-0.12845,-0.22242
6.21,-4.9084,-1.0158,1.322,0.99418,-4.809,0.38818,0.97402,0.053535,-0.21972,0.012001,-0.46411,-0.13483,-0.22079
6.22,-4.8982,-1.0638,1.3259,1.041,-4.7979,0.38812,0.97403,0.05604,-0.21901,0.012526,-0.46198,-0.14115,-0.21908
6.23,-4.8876,-1.1117,1.3298,1.0877,-4.7863,0.38806,0.97404,0.058533,-0.21828,0.013044,-0.45985,-0.14743,-0.21725
6.24,-4.8765,-1.1595,1.3336,1.1342,-4.7743,0.38799,0.97405,0.061013,-0.21751,0.013552,-0.45764,-0.15365,-0.21535
6.25,-4.8649,-1.2072,1.3375,1.1805,-4.7617,0.38791,0.97407,0.06348,-0.21671,0.014052,-0.45533,-0.15983,-0.21338
6.26,-4.8529,-1.2548,1.3414,1.2267,-4.7486,0.38784,0.97408,0.065932,-0.21588,0.014543,-0.45284,-0.16598,-0.21139
6.27,-4.8404,-1.3022,1.3453,1.2728,-4.735,0.38775,0.9741,0.068371,-0.21502,0.015024,-0.4504,-0.17206,-0.20927
6.28,-4.8274,-1.3495,1.3492,1.3186,-4.7209,0.38767,0.97411,0.070795,-0.21413,0.015495,-0.44774,-0.17811,-0.20715
6.29,-4.814,-1.3966,1.353,1.3643,-4.7064,0.38758,0.97413,0.073204,-0.21321,0.015956,-0.44511,-0.18409,-0.20491
6.3,-4.8001,-1.4436,1.3569,1.4098,-4.6913,0.38748,0.97415,0.075597,-0.21226,0.016407,-0.44236,-0.19002,-0.20264
6.31,-4.7858,-1.4904,1.3608,1.455,-4.6757,0.38738,0.97416,0.077974,-0.21128,0.016848,-0.43944,-0.19591,-0.20034
6.32,-4.771,-1.5371,1.3647,1.5001,-4.6597,0.38728,0.97418,0.080335,-0.21027,0.017277,-0.43654,-0.20173,-0.19795
6.33,-4.7558,-1.5836,1.3685,1.545,-4.6432,0.38717,0.9742,0.082678,-0.20923,0.017696,-0.43354,-0.2075,-0.1955
6.34,-4.7401,-1.63,1.3724,1.5896,-4.6262,0.38706,0.97423,0.085004,-0.20816,0.018103,-0.43037,-0.2132,-0.19306
