t,x,y,z,xdot,ydot,zdot,des_x,des_y,des_z,des_xdot,des_ydot,des_zdot
32.2,-4.8801,-0.21378,0.8746,0.090177,-0.47478,0.027866,-4.8071,-0.5936,0.89689,0,0,0
32.25,-4.8755,-0.23752,0.87599,0.09412,-0.47478,0.027866,-4.7994,-0.61734,0.89829,0,0,0
32.3,-4.8707,-0.26126,0.87738,0.09782,-0.47478,0.027865,-4.7917,-0.64108,0.89968,0,0,0
32.35,-4.8657,-0.285,0.87878,0.10129,-0.47478,0.027865,-4.784,-0.66482,0.90107,0,0,0
32.4,-4.8605,-0.30874,0.88017,0.10455,-0.47478,0.027865,-4.7763,-0.68856,0.90246,0,0,0
32.45,-4.8552,-0.33247,0.88156,0.10761,-0.47478,0.027864,-4.7686,-0.7123,0.90386,0,0,0
32.5,-4.8498,-0.35621,0.88296,0.11048,-0.47478,0.027864,-4.7608,-0.73604,0.90525,0,0,0
32.55,-4.8442,-0.37995,0.88435,0.11317,-0.47478,0.027864,-4.7531,-0.75978,0.90664,0,0,0
32.6,-4.8385,-0.40369,0.88574,0.1157,-0.47478,0.027863,-4.7454,-0.78352,0.90803,0,0,0
32.65,-4.8326,-0.42743,0.88714,0.11808,-0.47478,0.027863,-4.7377,-0.80726,0.90943,0,0,0
32.7,-4.8267,-0.45117,0.88853,0.1203,-0.47478,0.027862,-4.73,-0.831,0.91082,0,0,0
32.75,-4.8206,-0.47491,0.88992,0.12239,-0.47478,0.027862,-4.7223,-0.85474,0.91221,0,0,0
32.8,-4.8144,-0.49865,0.89132,0.12435,-0.47478,0.027862,-4.7146,-0.87847,0.91361,0,0,0
32.85,-4.8082,-0.52239,0.89271,0.12619,-0.47478,0.027861,-4.7069,-0.90221,0.915,0,0,0
32.9,-4.8018,-0.54613,0.8941,0.12792,-0.47478,0.027861,-4.6991,-0.92595,0.91639,0,0,0
32.95,-4.7954,-0.56987,0.89549,0.12954,-0.47478,0.027861,-4.6914,-0.94969,0.91778,0,0,0
33,-4.7889,-0.59361,0.89689,0.13106,-0.47478,0.02786,-4.6837,-0.97343,0.91918,0,0,0
33.05,-4.7823,-0.61734,0.89828,0.13249,-0.47478,0.02786,-4.676,-0.99717,0.92057,0,0,0
33.1,-4.7756,-0.64108,0.89967,0.13383,-0.47479,0.02786,-4.6683,-1.0209,0.92196,0,0,0
33.15,-4.7689,-0.66482,0.90107,0.13509,-0.47479,0.027859,-4.6606,-1.0447,0.92335,0,0,0
33.2,-4.7621,-0.68856,0.90246,0.13627,-0.47479,0.027859,-4.6529,-1.0684,0.92475,0,0,0
33.25,-4.7553,-0.7123,0.90385,0.13738,-0.47479,0.027859,-4.6451,-1.0921,0.92614,0,0,0
33.3,-4.7484,-0.73604,0.90525,0.13841,-0.47479,0.027858,-4.6374,-1.1159,0.92753,0,0,0
33.35,-4.7414,-0.75978,0.90664,0.13939,-0.47479,0.027858,-4.6297,-1.1396,0.92892,0,0,0
33.4,-4.7344,-0.78352,0.90803,0.14031,-0.47479,0.027858,-4.622,-1.1633,0.93032,0,0,0
33.45,-4.7274,-0.80726,0.90942,0.14116,-0.47479,0.027858,-4.6143,-1.1871,0.93171,0,0,0
33.5,-4.7203,-0.831,0.91082,0.14197,-0.47479,0.027858,-4.6066,-1.2108,0.9331,0,0,0
33.55,-4.7132,-0.85474,0.91221,0.14273,-0.47479,0.027857,-4.5989,-1.2346,0.9345,0,0,0
33.6,-4.706,-0.87848,0.9136,0.14344,-0.47479,0.027857,-4.5912,-1.2583,0.93589,0,0,0
33.65,-4.6988,-0.90222,0.915,0.1441,-0.47479,0.027857,-4.5834,-1.282,0.93728,0,0,0
33.7,-4.6916,-0.92596,0.91639,0.14473,-0.47479,0.027857,-4.5757,-1.3058,0.93867,0,0,0
33.75,-4.6844,-0.94969,0.91778,0.14532,-0.47479,0.027857,-4.568,-1.3295,0.94007,0,0,0
33.8,-4.6771,-0.97343,0.91917,0.14587,-0.47479,0.027856,-4.5603,-1.3533,0.94146,0,0,0
33.85,-4.6698,-0.99717,0.92057,0.14638,-0.47479,0.027856,-4.5526,-1.377,0.94285,0,0,0
33.9,-4.6625,-1.0209,0.92196,0.14687,-0.47479,0.027856,-4.5449,-1.4007,0.94424,0,0,0
33.95,-4.6551,-1.0447,0.92335,0.14732,-0.47479,0.027856,-4.5372,-1.4245,0.94564,0,0,0
34,-4.6477,-1.0684,0.92475,0.14775,-0.47479,0.027856,-4.5294,-1.4482,0.94703,0,0,0
34.05,-4.6403,-1.0921,0.92614,0.14815,-0.47479,0.027856,-4.5217,-1.472,0.94842,0,0,0
34.1,-4.6329,-1.1159,0.92753,0.14853,-0.47479,0.027856,-4.514,-1.4957,0.94982,0,0,0
34.15,-4.6255,-1.1396,0.92892,0.14888,-0.47479,0.027856,-4.5063,-1.5194,0.95121,0,0,0
34.2,-4.618,-1.1633,0.93032,0.14921,-0.47479,0.027855,-4.4986,-1.5432,0.9526,0,0,0
34.25,-4.6106,-1.1871,0.93171,0.14952,-0.47479,0.027855,-4.4909,-1.5669,0.95399,0,0,0
34.3,-4.6031,-1.2108,0.9331,0.14982,-0.47479,0.027855,-4.4832,-1.5907,0.95539,0,0,0
34.35,-4.5956,-1.2346,0.93449,0.15009,-0.47479,0.027855,-4.4754,-1.6144,0.95678,0,0,0
34.4,-4.5881,-1.2583,0.93589,0.15035,-0.47479,0.027855,-4.4677,-1.6381,0.95817,0,0,0
34.45,-4.5805,-1.282,0.93728,0.15059,-0.47479,0.027855,-4.46,-1.6619,0.95956,0,0,0
34.5,-4.573,-1.3058,0.93867,0.15081,-0.47479,0.027855,-4.4523,-1.6856,0.96096,0,0,0
34.55,-4.5655,-1.3295,0.94007,0.15103,-0.47479,0.027855,-4.4446,-1.7094,0.96235,0,0,0
34.6,-4.5579,-1.3533,0.94146,0.15123,-0.47479,0.027855,-4.4369,-1.7331,0.96374,0,0,0
34.65,-4.5503,-1.377,0.94285,0.15141,-0.47479,0.027855,-4.4292,-1.7568,0.96513,0,0,0
34.7,-4.5428,-1.4007,0.94424,0.15159,-0.47479,0.027855,-4.4215,-1.7806,0.96653,0,0,0
34.75,-4.5352,-1.4245,0.94564,0.15175,-0.47479,0.027855,-4.4137,-1.8043,0.96792,0,0,0
34.8,-4.5276,-1.4482,0.94703,0.15191,-0.47479,0.027855,-4.406,-1.8281,0.96931,0,0,0
34.85,-4.52,-1.472,0.94842,0.15205,-0.47479,0.027855,-4.3983,-1.8518,0.97071,0,0,0
34.9,-4.5124,-1.4957,0.94981,0.15219,-0.47479,0.027854,-4.3906,-1.8755,0.9721,0,0,0
34.95,-4.5048,-1.5194,0.95121,0.15232,-0.47479,0.027854,-4.3829,-1.8993,0.97349,0,0,0
35,-4.4971,-1.5432,0.9526,0.15244,-0.47479,0.027854,-4.3752,-1.923,0.97488,0,0,0
35.05,-4.4895,-1.5669,0.95399,0.15255,-0.47479,0.027854,-4.3675,-1.9468,0.97628,0,0,0
35.1,-4.4819,-1.5907,0.95539,0.15266,-0.47479,0.027854,-4.3597,-1.9705,0.97767,0,0,0
35.15,-4.4743,-1.6144,0.95678,0.15276,-0.47479,0.027854,-4.352,-1.9942,0.97906,0,0,0
35.2,-4.4666,-1.6381,0.95817,0.15285,-0.47479,0.027854,-4.3443,-2.018,0.98045,0,0,0
35.25,-4.459,-1.6619,0.95956,0.15294,-0.47479,0.027854,-4.3366,-2.0417,0.98185,0,0,0
35.3,-4.4513,-1.6856,0.96096,0.15302,-0.47479,0.027854,-4.3289,-2.0654,0.98324,0,0,0
35.35,-4.4437,-1.7094,0.96235,0.15309,-0.47479,0.027854,-4.3212,-2.0892,0.98463,0,0,0
35.4,-4.436,-1.7331,0.96374,0.15317,-0.47479,0.027854,-4.3135,-2.1129,0.98603,0,0,0
35.45,-4.4284,-1.7568,0.96513,0.15323,-0.47479,0.027854,-4.3058,-2.1367,0.98742,0,0,0
35.5,-4.4207,-1.7806,0.96653,0.1533,-0.47479,0.027854,-4.298,-2.1604,0.98881,0,0,0
35.55,-4.413,-1.8043,0.96792,0.15336,-0.47479,0.027854,-4.2903,-2.1841,0.9902,0,0,0
35.6,-4.4054,-1.8281,0.96931,0.15341,-0.47479,0.027854,-4.2826,-2.2079,0.9916,0,0,0
35.65,-4.3977,-1.8518,0.97071,0.15347,-0.47479,0.027854,-4.2749,-2.2316,0.99299,0,0,0
35.7,-4.39,-1.8755,0.9721,0.15352,-0.47479,0.027854,-4.2672,-2.2554,0.99438,0,0,0
35.75,-4.3823,-1.8993,0.97349,0.15356,-0.47479,0.027854,-4.2595,-2.2791,0.99577,0,0,0
35.8,-4.3747,-1.923,0.97488,0.15361,-0.47479,0.027854,-4.2518,-2.3028,0.99717,0,0,0
35.85,-4.367,-1.9468,0.97628,0.15365,-0.47479,0.027854,-4.244,-2.3266,0.99856,0,0,0
35.9,-4.3593,-1.9705,0.97767,0.15368,-0.47479,0.027854,-4.2363,-2.3503,0.99995,0,0,0
35.95,-4.3516,-1.9942,0.97906,0.15372,-0.47479,0.027854,-4.2286,-2.3741,1.0013,0,0,0
36,-4.3439,-2.018,0.98045,0.15375,-0.47479,0.027854,-4.2209,-2.3978,1.0027,0,0,0
36.05,-4.3362,-2.0417,0.98185,0.15379,-0.47479,0.027854,-4.2132,-2.4215,1.0041,0,0,0
36.1,-4.3285,-2.0654,0.98324,0.15382,-0.47479,0.027854,-4.2055,-2.4453,1.0055,0,0,0
36.15,-4.3208,-2.0892,0.98463,0.15384,-0.47479,0.027854,-4.1978,-2.469,1.0069,0,0,0
36.2,-4.3132,-2.1129,0.98603,0.15387,-0.47479,0.027854,-4.1901,-2.4928,1.0083,0,0,0
36.25,-4.3055,-2.1367,0.98742,0.15389,-0.47479,0.027854,-4.1823,-2.5165,1.0097,0,0,0
36.3,-4.2978,-2.1604,0.98881,0.15392,-0.47479,0.027854,-4.1746,-2.5402,1.0111,0,0,0
36.35,-4.2901,-2.1841,0.9902,0.15394,-0.47479,0.027854,-4.1669,-2.564,1.0125,0,0,0
36.4,-4.2824,-2.2079,0.9916,0.15396,-0.47479,0.027854,-4.1592,-2.5877,1.0139,0,0,0
36.45,-4.2747,-2.2316,0.99299,0.15398,-0.47479,0.027854,-4.1515,-2.6115,1.0153,0,0,0
36.5,-4.267,-2.2554,0.99438,0.154,-0.47479,0.027854,-4.1438,-2.6352,1.0167,0,0,0
36.55,-4.2593,-2.2791,0.99577,0.15401,-0.47479,0.027854,-4.1361,-2.6589,1.0181,0,0,0
36.6,-4.2516,-2.3028,0.99717,0.15403,-0.47479,0.027854,-4.1283,-2.6827,1.0194,0,0,0
36.65,-4.2439,-2.3266,0.99856,0.15404,-0.47479,0.027854,-4.1206,-2.7064,1.0208,0,0,0
36.7,-4.2362,-2.3503,0.99995,0.15406,-0.47479,0.027854,-4.1129,-2.7302,1.0222,0,0,0
36.75,-4.2285,-2.3741,1.0013,0.15407,-0.47479,0.027854,-4.1052,-2.7539,1.0236,0,0,0
36.8,-4.2208,-2.3978,1.0027,0.15408,-0.47479,0.027854,-4.0975,-2.7776,1.025,0,0,0
36.85,-4.2131,-2.4215,1.0041,0.15409,-0.47479,0.027854,-4.0898,-2.8014,1.0264,0,0,0
36.9,-4.2054,-2.4453,1.0055,0.1541,-0.47479,0.027854,-4.0821,-2.8251,1.0278,0,0,0
36.95,-4.1976,-2.469,1.0069,0.15411,-0.47479,0.027854,-4.0744,-2.8489,1.0292,0,0,0
37,-4.1899,-2.4928,1.0083,0.15412,-0.47479,0.027854,-4.0666,-2.8726,1.0306,0,0,0
37.05,-4.1822,-2.5165,1.0097,0.15413,-0.47479,0.027854,-4.0589,-2.8963,1.032,0,0,0
37.1,-4.1745,-2.5402,1.0111,0.15414,-0.47479,0.027854,-4.0512,-2.9201,1.0334,0,0,0
37.15,-4.1668,-2.564,1.0125,0.15448,-0.47455,0.027853,-4.0409,-2.9419,1.0348,0,0,0
37.2,-4.1588,-2.5875,1.0139,0.16891,-0.46407,0.027756,-4.0207,-2.9566,1.0362,0,0,0
37.25,-4.15,-2.6104,1.0153,0.18331,-0.45362,0.027784,-4.0005,-2.9713,1.0376,0,0,0
37.3,-4.1405,-2.6328,1.0167,0.19689,-0.44375,0.027796,-3.9803,-2.986,1.0389,0,0,0
37.35,-4.1303,-2.6548,1.018,0.20962,-0.4345,0.027808,-3.9602,-3.0006,1.0403,0,0,0
37.4,-4.1195,-2.6763,1.0194,0.22158,-0.42583,0.027818,-3.94,-3.0153,1.0417,0,0,0
37.45,-4.1081,-2.6974,1.0208,0.23279,-0.41768,0.027827,-3.9198,-3.03,1.0431,0,0,0
37.5,-4.0962,-2.7181,1.0222,0.24332,-0.41004,0.027834,-3.8996,-3.0446,1.0445,0,0,0
37.55,-4.0838,-2.7384,1.0236,0.25319,-0.40286,0.02784,-3.8794,-3.0593,1.0459,0,0,0
37.6,-4.0709,-2.7584,1.025,0.26246,-0.39613,0.027845,-3.8592,-3.074,1.0473,0,0,0
37.65,-4.0576,-2.778,1.0264,0.27116,-0.38981,0.027849,-3.839,-3.0887,1.0487,0,0,0
37.7,-4.0438,-2.7974,1.0278,0.27933,-0.38388,0.027853,-3.8188,-3.1033,1.0501,0,0,0
37.75,-4.0297,-2.8164,1.0292,0.28699,-0.37832,0.027856,-3.7986,-3.118,1.0515,0,0,0
37.8,-4.0151,-2.8352,1.0306,0.29418,-0.3731,0.027859,-3.7784,-3.1327,1.0529,0,0,0
37.85,-4.0002,-2.8537,1.032,0.30093,-0.3682,0.027861,-3.7582,-3.1474,1.0543,0,0,0
37.9,-3.985,-2.872,1.0334,0.30726,-0.3636,0.027862,-3.738,-3.162,1.0557,0,0,0
37.95,-3.9695,-2.8901,1.0348,0.31321,-0.35928,0.027863,-3.7178,-3.1767,1.0571,0,0,0
38,-3.9537,-2.908,1.0361,0.31879,-0.35523,0.027864,-3.6976,-3.1914,1.0584,0,0,0
38.05,-3.9377,-2.9256,1.0375,0.32402,-0.35143,0.027865,-3.6774,-3.206,1.0598,0,0,0
38.1,-3.9213,-2.9431,1.0389,0.32894,-0.34786,0.027866,-3.6572,-3.2207,1.0612,0,0,0
38.15,-3.9048,-2.9604,1.0403,0.33355,-0.34451,0.027866,-3.637,-3.2354,1.0626,0,0,0
38.2,-3.888,-2.9776,1.0417,0.33787,-0.34137,0.027866,-3.6169,-3.2501,1.064,0,0,0
38.25,-3.871,-2.9946,1.0431,0.34193,-0.33842,0.027866,-3.5967,-3.2647,1.0654,0,0,0
38.3,-3.8538,-3.0114,1.0445,0.34574,-0.33565,0.027866,-3.5765,-3.2794,1.0668,0,0,0
38.35,-3.8364,-3.0281,1.0459,0.34932,-0.33306,0.027866,-3.5563,-3.2941,1.0682,0,0,0
38.4,-3.8189,-3.0447,1.0473,0.35268,-0.33062,0.027866,-3.5361,-3.3087,1.0696,0,0,0
38.45,-3.8012,-3.0612,1.0487,0.35583,-0.32833,0.027866,-3.5159,-3.3234,1.071,0,0,0
38.5,-3.7833,-3.0775,1.0501,0.35878,-0.32618,0.027865,-3.4957,-3.3381,1.0724,0,0,0
38.55,-3.7653,-3.0938,1.0515,0.36156,-0.32417,0.027865,-3.4755,-3.3528,1.0738,0,0,0
38.6,-3.7471,-3.11,1.0529,0.36416,-0.32228,0.027865,-3.4553,-3.3674,1.0752,0,0,0
38.65,-3.7289,-3.126,1.0543,0.36661,-0.3205,0.027864,-3.4351,-3.3821,1.0766,0,0,0
38.7,-3.7105,-3.142,1.0557,0.3689,-0.31884,0.027864,-3.4149,-3.3968,1.0779,0,0,0
38.75,-3.692,-3.1579,1.057,0.37105,-0.31728,0.027864,-3.3947,-3.4114,1.0793,0,0,0
38.8,-3.6734,-3.1737,1.0584,0.37307,-0.31581,0.027863,-3.3745,-3.4261,1.0807,0,0,0
38.85,-3.6547,-3.1895,1.0598,0.37497,-0.31443,0.027863,-3.3543,-3.4408,1.0821,0,0,0
38.9,-3.6359,-3.2052,1.0612,0.37674,-0.31314,0.027862,-3.3341,-3.4555,1.0835,0,0,0
38.95,-3.617,-3.2208,1.0626,0.37841,-0.31193,0.027862,-3.3139,-3.4701,1.0849,0,0,0
39,-3.598,-3.2364,1.064,0.37998,-0.31079,0.027862,-3.2938,-3.4848,1.0863,0,0,0
39.05,-3.579,-3.2519,1.0654,0.38145,-0.30972,0.027861,-3.2736,-3.4995,1.0877,0,0,0
39.1,-3.5599,-3.2674,1.0668,0.38283,-0.30872,0.027861,-3.2534,-3.5141,1.0891,0,0,0
39.15,-3.5407,-3.2828,1.0682,0.38413,-0.30778,0.027861,-3.2332,-3.5288,1.0905,0,0,0
39.2,-3.5215,-3.2981,1.0696,0.38534,-0.3069,0.02786,-3.213,-3.5435,1.0919,0,0,0
39.25,-3.5022,-3.3135,1.071,0.38648,-0.30607,0.02786,-3.1928,-3.5582,1.0933,0,0,0
39.3,-3.4828,-3.3287,1.0724,0.38755,-0.30529,0.02786,-3.1726,-3.5728,1.0947,0,0,0
39.35,-3.4634,-3.344,1.0738,0.38856,-0.30456,0.027859,-3.1524,-3.5875,1.096,0,0,0
39.4,-3.444,-3.3592,1.0752,0.3895,-0.30388,0.027859,-3.1322,-3.6022,1.0974,0,0,0
39.45,-3.4245,-3.3744,1.0765,0.39038,-0.30324,0.027859,-3.112,-3.6168,1.0988,0,0,0
39.5,-3.4049,-3.3895,1.0779,0.39121,-0.30263,0.027858,-3.0918,-3.6315,1.1002,0,0,0
39.55,-3.3854,-3.4046,1.0793,0.39199,-0.30207,0.027858,-3.0716,-3.6462,1.1016,0,0,0
39.6,-3.3657,-3.4197,1.0807,0.39273,-0.30154,0.027858,-3.0514,-3.6609,1.103,0,0,0
39.65,-3.3461,-3.4348,1.0821,0.39341,-0.30104,0.027858,-3.0312,-3.6755,1.1044,0,0,0
39.7,-3.3264,-3.4498,1.0835,0.39406,-0.30057,0.027857,-3.011,-3.6902,1.1058,0,0,0
39.75,-3.3067,-3.4649,1.0849,0.39466,-0.30013,0.027857,-2.9908,-3.7049,1.1072,0,0,0
39.8,-3.2869,-3.4799,1.0863,0.39523,-0.29972,0.027857,-2.9706,-3.7196,1.1086,0,0,0
39.85,-3.2672,-3.4948,1.0877,0.39576,-0.29933,0.027857,-2.9505,-3.7342,1.11,0,0,0
39.9,-3.2474,-3.5098,1.0891,0.39626,-0.29897,0.027857,-2.9303,-3.7489,1.1114,0,0,0
39.95,-3.2275,-3.5247,1.0905,0.39673,-0.29863,0.027857,-2.9101,-3.7636,1.1128,0,0,0
40,-3.2077,-3.5397,1.0919,0.39717,-0.29831,0.027856,-2.8899,-3.7782,1.1142,0,0,0
40.05,-3.1878,-3.5546,1.0933,0.39758,-0.29801,0.027856,-2.8697,-3.7929,1.1155,0,0,0
40.1,-3.1679,-3.5695,1.0947,0.39797,-0.29773,0.027856,-2.8495,-3.8076,1.1169,0,0,0
40.15,-3.148,-3.5843,1.096,0.39833,-0.29747,0.027856,-2.8293,-3.8223,1.1183,0,0,0
40.2,-3.1281,-3.5992,1.0974,0.39867,-0.29722,0.027856,-2.8091,-3.8369,1.1197,0,0,0
40.25,-3.1082,-3.6141,1.0988,0.39899,-0.29698,0.027856,-2.7889,-3.8516,1.1211,0,0,0
40.3,-3.0882,-3.6289,1.1002,0.39929,-0.29677,0.027856,-2.7687,-3.8663,1.1225,0,0,0
40.35,-3.0682,-3.6437,1.1016,0.39958,-0.29656,0.027855,-2.7485,-3.8809,1.1239,0,0,0
40.4,-3.0482,-3.6586,1.103,0.39984,-0.29637,0.027855,-2.7283,-3.8956,1.1253,0,0,0
40.45,-3.0282,-3.6734,1.1044,0.40009,-0.29619,0.027855,-2.7081,-3.9103,1.1267,0,0,0
40.5,-3.0082,-3.6882,1.1058,0.40032,-0.29602,0.027855,-2.6879,-3.925,1.1281,0,0,0
40.55,-2.9882,-3.703,1.1072,0.40054,-0.29586,0.027855,-2.6677,-3.9396,1.1295,0,0,0
40.6,-2.9682,-3.7178,1.1086,0.40075,-0.29571,0.027855,-2.6475,-3.9543,1.1309,0,0,0
40.65,-2.9481,-3.7325,1.11,0.40094,-0.29557,0.027855,-2.6273,-3.969,1.1323,0,0,0
40.7,-2.9281,-3.7473,1.1114,0.40112,-0.29544,0.027855,-2.6072,-3.9836,1.1337,0,0,0
40.75,-2.908,-3.7621,1.1128,0.40129,-0.29532,0.027855,-2.587,-3.9983,1.135,0,0,0
40.8,-2.888,-3.7768,1.1142,0.40145,-0.2952,0.027855,-2.5668,-4.013,1.1364,0,0,0
40.85,-2.8679,-3.7916,1.1155,0.4016,-0.29509,0.027855,-2.5466,-4.0277,1.1378,0,0,0
40.9,-2.8478,-3.8064,1.1169,0.40174,-0.29499,0.027855,-2.5264,-4.0423,1.1392,0,0,0
40.95,-2.8277,-3.8211,1.1183,0.40187,-0.2949,0.027855,-2.5062,-4.057,1.1406,0,0,0
41,-2.8076,-3.8358,1.1197,0.402,-0.29481,0.027855,-2.486,-4.0717,1.142,0,0,0
41.05,-2.7875,-3.8506,1.1211,0.40211,-0.29472,0.027855,-2.4658,-4.0863,1.1434,0,0,0
41.1,-2.7674,-3.8653,1.1225,0.40222,-0.29464,0.027854,-2.4456,-4.101,1.1448,0,0,0
41.15,-2.7473,-3.88,1.1239,0.40232,-0.29457,0.027854,-2.4254,-4.1157,1.1462,0,0,0
41.2,-2.7272,-3.8948,1.1253,0.40242,-0.2945,0.027854,-2.4052,-4.1304,1.1476,0,0,0
41.25,-2.707,-3.9095,1.1267,0.40251,-0.29443,0.027854,-2.385,-4.145,1.149,0,0,0
41.3,-2.6869,-3.9242,1.1281,0.40259,-0.29437,0.027854,-2.3648,-4.1597,1.1504,0,0,0
41.35,-2.6668,-3.9389,1.1295,0.40267,-0.29431,0.027854,-2.3446,-4.1744,1.1518,0,0,0
41.4,-2.6466,-3.9537,1.1309,0.40275,-0.29426,0.027854,-2.3244,-4.189,1.1531,0,0,0
41.45,-2.6265,-3.9684,1.1323,0.40282,-0.29421,0.027854,-2.3042,-4.2037,1.1545,0,0,0
41.5,-2.6064,-3.9831,1.1337,0.40288,-0.29416,0.027854,-2.2841,-4.2184,1.1559,0,0,0
41.55,-2.5862,-3.9978,1.135,0.40294,-0.29412,0.027854,-2.2639,-4.2331,1.1573,0,0,0
41.6,-2.5661,-4.0125,1.1364,0.403,-0.29408,0.027854,-2.2437,-4.2477,1.1587,0,0,0
41.65,-2.5459,-4.0272,1.1378,0.40305,-0.29404,0.027854,-2.2235,-4.2624,1.1601,0,0,0
41.7,-2.5258,-4.0419,1.1392,0.40311,-0.294,0.027854,-2.2033,-4.2771,1.1615,0,0,0
41.75,-2.5056,-4.0566,1.1406,0.40315,-0.29396,0.027854,-2.1831,-4.2918,1.1629,0,0,0
41.8,-2.4855,-4.0713,1.142,0.4032,-0.29393,0.027854,-2.1629,-4.3064,1.1643,0,0,0
41.85,-2.4653,-4.086,1.1434,0.40324,-0.2939,0.027854,-2.1427,-4.3211,1.1657,0,0,0
41.9,-2.4451,-4.1007,1.1448,0.40328,-0.29387,0.027854,-2.1225,-4.3358,1.1671,0,0,0
41.95,-2.425,-4.1154,1.1462,0.40332,-0.29385,0.027854,-2.1023,-4.3504,1.1685,0,0,0
42,-2.4048,-4.1301,1.1476,0.40335,-0.29382,0.027854,-2.0821,-4.3651,1.1699,0,0,0
42.05,-2.3846,-4.1447,1.149,0.40338,-0.2938,0.027854,-2.0619,-4.3798,1.1713,0,0,0
42.1,-2.3645,-4.1594,1.1504,0.40341,-0.29377,0.027854,-2.0417,-4.3945,1.1726,0,0,0
42.15,-2.3443,-4.1741,1.1518,0.40344,-0.29375,0.027854,-2.0215,-4.4091,1.174,0,0,0
42.2,-2.3241,-4.1888,1.1531,0.40347,-0.29373,0.027854,-2.0013,-4.4238,1.1754,0,0,0
42.25,-2.3039,-4.2035,1.1545,0.40349,-0.29372,0.027854,-1.9811,-4.4385,1.1768,0,0,0
42.3,-2.2838,-4.2182,1.1559,0.40352,-0.2937,0.027854,-1.9609,-4.4531,1.1782,0,0,0
42.35,-2.2636,-4.2329,1.1573,0.40354,-0.29368,0.027854,-1.9408,-4.4678,1.1796,0,0,0
42.4,-2.2434,-4.2476,1.1587,0.40356,-0.29367,0.027854,-1.9206,-4.4825,1.181,0,0,0
42.45,-2.2232,-4.2622,1.1601,0.40358,-0.29365,0.027854,-1.9004,-4.4972,1.1824,0,0,0
42.5,-2.2031,-4.2769,1.1615,0.4036,-0.29364,0.027854,-1.8802,-4.5118,1.1838,0,0,0
42.55,-2.1829,-4.2916,1.1629,0.40362,-0.29363,0.027854,-1.86,-4.5265,1.1852,0,0,0
42.6,-2.1627,-4.3063,1.1643,0.40363,-0.29362,0.027854,-1.8398,-4.5412,1.1866,0,0,0
42.65,-2.1425,-4.321,1.1657,0.40365,-0.2936,0.027854,-1.8196,-4.5558,1.188,0,0,0
42.7,-2.1223,-4.3356,1.1671,0.40366,-0.29359,0.027854,-1.7994,-4.5705,1.1894,0,0,0
42.75,-2.1021,-4.3503,1.1685,0.40368,-0.29358,0.027854,-1.7792,-4.5852,1.1908,0,0,0
42.8,-2.082,-4.365,1.1699,0.40369,-0.29358,0.027854,-1.759,-4.5999,1.1921,0,0,0
42.85,-2.0618,-4.3797,1.1713,0.4037,-0.29357,0.027854,-1.7388,-4.6145,1.1935,0,0,0
42.9,-2.0416,-4.3944,1.1726,0.40371,-0.29356,0.027854,-1.7186,-4.6292,1.1949,0,0,0
42.95,-2.0214,-4.409,1.174,0.40372,-0.29355,0.027854,-1.6984,-4.6439,1.1963,0,0,0
43,-2.0012,-4.4237,1.1754,0.40373,-0.29354,0.027854,-1.6782,-4.6585,1.1977,0,0,0
43.05,-1.981,-4.4384,1.1768,0.40374,-0.29354,0.027854,-1.658,-4.6732,1.1991,0,0,0
43.1,-1.9608,-4.4531,1.1782,0.40375,-0.29353,0.027854,-1.6378,-4.6879,1.2005,0,0,0
43.15,-1.9407,-4.4677,1.1796,0.40376,-0.29353,0.027854,-1.6176,-4.7026,1.2019,0,0,0
43.2,-1.9205,-4.4824,1.181,0.40376,-0.29352,0.027854,-1.5975,-4.7172,1.2033,0,0,0
43.25,-1.9003,-4.4971,1.1824,0.40377,-0.29351,0.027854,-1.5773,-4.7319,1.2047,0,0,0
43.3,-1.8801,-4.5118,1.1838,0.40378,-0.29351,0.027854,-1.5571,-4.7466,1.2061,0,0,0
43.35,-1.8599,-4.5264,1.1852,0.40453,-0.29122,0.027837,-1.5349,-4.7553,1.2075,0,0,0
43.4,-1.8395,-4.5405,1.1866,0.41059,-0.27258,0.027763,-1.51,-4.7553,1.2089,0,0,0
43.45,-1.8189,-4.5537,1.188,0.416,-0.25595,0.027786,-1.485,-4.7553,1.2102,0,0,0
43.5,-1.7979,-4.5661,1.1893,0.42112,-0.24019,0.027799,-1.46,-4.7553,1.2116,0,0,0
43.55,-1.7767,-4.5778,1.1907,0.42593,-0.22541,0.02781,-1.4351,-4.7553,1.213,0,0,0
43.6,-1.7553,-4.5887,1.1921,0.43044,-0.21155,0.02782,-1.4101,-4.7553,1.2144,0,0,0
43.65,-1.7337,-4.5989,1.1935,0.43467,-0.19853,0.027828,-1.3852,-4.7553,1.2158,0,0,0
43.7,-1.7119,-4.6086,1.1949,0.43864,-0.18632,0.027835,-1.3602,-4.7553,1.2172,0,0,0
43.75,-1.6898,-4.6176,1.1963,0.44237,-0.17485,0.027841,-1.3352,-4.7553,1.2186,0,0,0
43.8,-1.6676,-4.6261,1.1977,0.44586,-0.1641,0.027846,-1.3103,-4.7553,1.22,0,0,0
43.85,-1.6453,-4.634,1.1991,0.44915,-0.154,0.02785,-1.2853,-4.7553,1.2214,0,0,0
43.9,-1.6227,-4.6415,1.2005,0.45223,-0.14453,0.027854,-1.2604,-4.7553,1.2228,0,0,0
