t,x,y,z,xdot,ydot,zdot,qw,qx,qy,qz,p,q,r
5.85,-0.24407,0.40092,1.3682,-0.4559,-0.19931,0.097855,0.99962,-0.025136,-0.011039,-0.00027763,-0.040712,0.036895,-0.00090316
5.86,-0.24861,0.3989,1.3692,-0.45372,-0.20422,0.097723,0.99963,-0.024927,-0.011219,-0.00027978,-0.042146,0.035524,-0.00095026
5.87,-0.25314,0.39683,1.3702,-0.4515,-0.20909,0.097591,0.99963,-0.024719,-0.011399,-0.00028187,-0.040964,0.036633,-0.00093683
5.88,-0.25764,0.39472,1.3712,-0.44924,-0.21392,0.09746,0.99963,-0.024518,-0.011586,-0.00028416,-0.039376,0.038119,-0.00091342
5.89,-0.26212,0.39255,1.3721,-0.44695,-0.21871,0.097329,0.99963,-0.024324,-0.011779,-0.00028661,-0.038394,0.039037,-0.00090439
5.9,-0.26658,0.39034,1.3731,-0.44462,-0.22346,0.097199,0.99964,-0.024133,-0.011975,-0.00028909,-0.0381,0.03933,-0.00091256
5.91,-0.27102,0.38808,1.3741,-0.44225,-0.22818,0.097069,0.99964,-0.023942,-0.012171,-0.00029152,-0.038205,0.039234,-0.00093033
5.92,-0.27543,0.38578,1.3751,-0.43984,-0.23285,0.096939,0.99964,-0.023751,-0.012367,-0.00029383,-0.038407,0.039031,-0.00095034
5.93,-0.27981,0.38343,1.376,-0.4374,-0.23749,0.096809,0.99964,-0.023558,-0.012562,-0.00029604,-0.038546,0.038885,-0.00096877
5.94,-0.28418,0.38103,1.377,-0.43491,-0.24209,0.09668,0.99965,-0.023365,-0.012756,-0.00029816,-0.038592,0.038841,-0.00098502
5.95,-0.28851,0.37859,1.378,-0.43239,-0.24666,0.096551,0.99965,-0.023172,-0.01295,-0.0003002,-0.038578,0.038865,-0.00099988
5.96,-0.29282,0.3761,1.3789,-0.42983,-0.25118,0.096423,0.99965,-0.022979,-0.013145,-0.00030216,-0.038548,0.038889,-0.0010141
5.97,-0.29711,0.37356,1.3799,-0.42723,-0.25567,0.096295,0.99965,-0.022787,-0.013339,-0.00030406,-0.038524,0.038911,-0.0010284
5.98,-0.30137,0.37098,1.3808,-0.42459,-0.26012,0.096167,0.99965,-0.022594,-0.013534,-0.00030589,-0.038514,0.03891,-0.001043
5.99,-0.3056,0.36836,1.3818,-0.42192,-0.26453,0.096039,0.99965,-0.022401,-0.013728,-0.00030764,-0.038511,0.038901,-0.0010578
6,-0.30981,0.36569,1.3828,-0.4192,-0.26891,0.095912,0.99966,-0.022209,-0.013923,-0.00030931,-0.038509,0.03891,-0.0010729
6.01,-0.31398,0.36298,1.3837,-0.41645,-0.27324,0.095786,0.99966,-0.022016,-0.014117,-0.00031091,-0.038509,0.038903,-0.0010878
6.02,-0.31813,0.36023,1.3847,-0.41366,-0.27754,0.095659,0.99966,-0.021823,-0.014312,-0.00031244,-0.038505,0.03891,-0.0011028
6.03,-0.32226,0.35743,1.3856,-0.41084,-0.2818,0.095533,0.99966,-0.021631,-0.014506,-0.00031389,-0.038501,0.038915,-0.0011178
6.04,-0.32635,0.35459,1.3866,-0.40797,-0.28603,0.095408,0.99966,-0.021438,-0.014701,-0.00031527,-0.038497,0.038916,-0.0011326
6.05,-0.33042,0.35171,1.3875,-0.40507,-0.29021,0.095282,0.99966,-0.021246,-0.014895,-0.00031657,-0.038494,0.03891,-0.0011475
6.06,-0.33445,0.34879,1.3885,-0.40212,-0.29436,0.095157,0.99966,-0.021053,-0.01509,-0.0003178,-0.038491,0.038906,-0.0011623
6.07,-0.33846,0.34582,1.3894,-0.39914,-0.29847,0.095033,0.99967,-0.020861,-0.015284,-0.00031895,-0.038487,0.038909,-0.0011772
6.08,-0.34244,0.34282,1.3904,-0.39613,-0.30254,0.094909,0.99967,-0.020668,-0.015479,-0.00032003,-0.038484,0.038911,-0.0011921
6.09,-0.34638,0.33977,1.3913,-0.39307,-0.30657,0.094785,0.99967,-0.020476,-0.015673,-0.00032103,-0.03848,0.038912,-0.001207
6.1,-0.3503,0.33669,1.3923,-0.38997,-0.31057,0.094661,0.99967,-0.020283,-0.015868,-0.00032196,-0.038476,0.038926,-0.001222
6.11,-0.35418,0.33356,1.3932,-0.38684,-0.31453,0.094538,0.99967,-0.020091,-0.016062,-0.00032281,-0.038475,0.038901,-0.0012367
6.12,-0.35803,0.3304,1.3942,-0.38367,-0.31845,0.094415,0.99967,-0.019898,-0.016257,-0.00032359,-0.038472,0.0389,-0.0012515
6.13,-0.36185,0.32719,1.3951,-0.38046,-0.32233,0.094293,0.99967,-0.019706,-0.016451,-0.0003243,-0.038468,0.038898,-0.0012664
6.14,-0.36564,0.32395,1.3961,-0.37721,-0.32618,0.094171,0.99967,-0.019513,-0.016646,-0.00032493,-0.038465,0.038895,-0.0012813
6.15,-0.3694,0.32067,1.397,-0.37393,-0.32999,0.094049,0.99967,-0.019321,-0.01684,-0.00032548,-0.038461,0.038908,-0.0012962
6.16,-0.37312,0.31735,1.398,-0.3706,-0.33376,0.093928,0.99967,-0.019128,-0.017035,-0.00032596,-0.038459,0.038899,-0.001311
6.17,-0.37681,0.31399,1.3989,-0.36724,-0.33749,0.093807,0.99967,-0.018936,-0.017229,-0.00032637,-0.038456,0.038894,-0.0013259
6.18,-0.38047,0.3106,1.3998,-0.36384,-0.34118,0.093686,0.99967,-0.018744,-0.017424,-0.0003267,-0.038453,0.038892,-0.0013407
6.19,-0.38409,0.30717,1.4008,-0.36041,-0.34484,0.093566,0.99967,-0.018551,-0.017618,-0.00032696,-0.038449,0.038894,-0.0013556
6.2,-0.38767,0.3037,1.4017,-0.35693,-0.34846,0.093446,0.99967,-0.018359,-0.017813,-0.00032714,-0.038445,0.038906,-0.0013705
6.21,-0.39122,0.3002,1.4026,-0.35341,-0.35204,0.093326,0.99967,-0.018167,-0.018007,-0.00032725,-0.038443,0.038895,-0.0013854
6.22,-0.39474,0.29666,1.4036,-0.34986,-0.35558,0.093207,0.99967,-0.017974,-0.018202,-0.00032728,-0.03844,0.038891,-0.0014002
6.23,-0.39822,0.29309,1.4045,-0.34627,-0.35909,0.093088,0.99967,-0.017782,-0.018396,-0.00032724,-0.038437,0.038895,-0.0014151
6.24,-0.40167,0.28948,1.4054,-0.34264,-0.36256,0.09297,0.99967,-0.01759,-0.018591,-0.00032712,-0.038433,0.038906,-0.00143
6.25,-0.40507,0.28584,1.4064,-0.33898,-0.36599,0.092852,0.99967,-0.017397,-0.018785,-0.00032693,-0.03843,0.038911,-0.0014449
6.26,-0.40845,0.28216,1.4073,-0.33527,-0.36938,0.092734,0.99967,-0.017205,-0.01898,-0.00032666,-0.038428,0.03889,-0.0014597
6.27,-0.41178,0.27845,1.4082,-0.33153,-0.37273,0.092617,0.99967,-0.017013,-0.019174,-0.00032632,-0.038425,0.038891,-0.0014745
6.28,-0.41508,0.27471,1.4091,-0.32775,-0.37605,0.0925,0.99967,-0.016821,-0.019369,-0.00032591,-0.038422,0.038904,-0.0014894
6.29,-0.41833,0.27093,1.4101,-0.32393,-0.37933,0.092383,0.99967,-0.016628,-0.019563,-0.00032542,-0.038419,0.03891,-0.0015043
6.3,-0.42155,0.26712,1.411,-0.32007,-0.38257,0.092267,0.99967,-0.016436,-0.019758,-0.00032486,-0.038416,0.038904,-0.0015191
6.31,-0.42474,0.26328,1.4119,-0.31617,-0.38578,0.092151,0.99967,-0.016244,-0.019952,-0.00032422,-0.038413,0.038887,-0.001534
6.32,-0.42788,0.25941,1.4128,-0.31224,-0.38894,0.092035,0.99967,-0.016052,-0.020147,-0.0003235,-0.03841,0.038902,-0.0015488
6.33,-0.43098,0.2555,1.4137,-0.30827,-0.39207,0.09192,0.99967,-0.015859,-0.020341,-0.00032272,-0.038407,0.038903,-0.0015637
6.34,-0.43404,0.25156,1.4147,-0.30426,-0.39516,0.091805,0.99967,-0.015667,-0.020535,-0.00032185,-0.038839,0.037451,-0.0015887
6.35,-0.43707,0.2476,1.4156,-0.30021,-0.39821,0.091691,0.99967,-0.015462,-0.020685,-0.00031997,-0.043297,0.022667,-0.0017903
6.36,-0.44005,0.2436,1.4165,-0.29614,-0.40122,0.091577,0.99967,-0.015236,-0.02077,-0.0003166,-0.046419,0.012292,-0.0019314
6.37,-0.44299,0.23957,1.4174,-0.29206,-0.40419,0.091465,0.99967,-0.015,-0.02082,-0.00031243,-0.047545,0.0085455,-0.0019839
6.38,-0.44589,0.23552,1.4183,-0.28797,-0.40711,0.091353,0.99967,-0.014763,-0.020863,-0.0003081,-0.047388,0.0090513,-0.0019806
6.39,-0.44875,0.23143,1.4192,-0.28388,-0.40998,0.091241,0.99968,-0.014527,-0.020913,-0.0003039,-0.046827,0.010899,-0.0019608
6.4,-0.45157,0.22732,1.4202,-0.27977,-0.4128,0.09113,0.99968,-0.014294,-0.020971,-0.00029986,-0.046384,0.012371,-0.0019468
6.41,-0.45434,0.22318,1.4211,-0.27565,-0.41558,0.091019,0.99968,-0.014062,-0.021035,-0.0002959,-0.046193,0.012987,-0.0019445
6.42,-0.45708,0.21901,1.422,-0.27151,-0.41832,0.090908,0.99968,-0.013831,-0.0211,-0.00029194,-0.046187,0.012998,-0.0019504
6.43,-0.45977,0.21481,1.4229,-0.26737,-0.42101,0.090797,0.99968,-0.0136,-0.021165,-0.00028794,-0.046251,0.012781,-0.0019592
6.44,-0.46243,0.21059,1.4238,-0.26321,-0.42365,0.090687,0.99969,-0.013369,-0.021228,-0.00028388,-0.04631,0.012586,-0.0019676
6.45,-0.46504,0.20634,1.4247,-0.25904,-0.42625,0.090577,0.99969,-0.013137,-0.021291,-0.00027979,-0.046337,0.012488,-0.0019746
6.46,-0.46761,0.20206,1.4256,-0.25485,-0.4288,0.090467,0.99969,-0.012905,-0.021353,-0.00027565,-0.046338,0.012473,-0.0019805
6.47,-0.47013,0.19776,1.4265,-0.25066,-0.43131,0.090357,0.99969,-0.012673,-0.021416,-0.00027149,-0.046328,0.012502,-0.0019858
6.48,-0.47262,0.19343,1.4274,-0.24645,-0.43377,0.090248,0.99969,-0.012441,-0.021478,-0.00026731,-0.046318,0.012535,-0.0019911
6.49,-0.47506,0.18908,1.4283,-0.24223,-0.43619,0.090139,0.99969,-0.01221,-0.021541,-0.00026309,-0.04631,0.012545,-0.0019967
6.5,-0.47746,0.18471,1.4292,-0.238,-0.43856,0.09003,0.99969,-0.011978,-0.021604,-0.00025885,-0.046307,0.012554,-0.0020023
6.51,-0.47982,0.18031,1.4301,-0.23375,-0.44089,0.089922,0.9997,-0.011746,-0.021667,-0.00025458,-0.046305,0.012549,-0.0020081
6.52,-0.48214,0.17589,1.431,-0.2295,-0.44317,0.089814,0.9997,-0.011514,-0.021729,-0.00025029,-0.046304,0.01255,-0.0020139
6.53,-0.48441,0.17145,1.4319,-0.22523,-0.4454,0.089706,0.9997,-0.011283,-0.021792,-0.00024596,-0.046303,0.012551,-0.0020196
6.54,-0.48664,0.16699,1.4328,-0.22094,-0.44759,0.089598,0.9997,-0.011051,-0.021855,-0.0002416,-0.0463,0.012546,-0.0020254
6.55,-0.48883,0.1625,1.4337,-0.21665,-0.44974,0.089491,0.9997,-0.010819,-0.021918,-0.00023722,-0.046298,0.012553,-0.002031
6.56,-0.49098,0.15799,1.4346,-0.21235,-0.45183,0.089384,0.9997,-0.010588,-0.021981,-0.0002328,-0.046295,0.01255,-0.0020368
6.57,-0.49308,0.15346,1.4355,-0.20803,-0.45389,0.089277,0.9997,-0.010356,-0.022043,-0.00022836,-0.046293,0.012557,-0.0020425
6.58,-0.49514,0.14891,1.4364,-0.2037,-0.4559,0.08917,0.9997,-0.010125,-0.022106,-0.00022389,-0.046291,0.012556,-0.0020482
6.59,-0.49715,0.14434,1.4373,-0.19935,-0.45786,0.089064,0.99971,-0.0098929,-0.022169,-0.00021939,-0.046288,0.012555,-0.002054
6.6,-0.49912,0.13976,1.4382,-0.195,-0.45978,0.088958,0.99971,-0.0096613,-0.022232,-0.00021486,-0.046287,0.012562,-0.0020596
6.61,-0.50105,0.13515,1.439,-0.19063,-0.46165,0.088852,0.99971,-0.0094297,-0.022295,-0.0002103,-0.046283,0.012556,-0.0020654
6.62,-0.50294,0.13052,1.4399,-0.18625,-0.46347,0.088747,0.99971,-0.0091981,-0.022357,-0.00020571,-0.046282,0.012564,-0.002071
6.63,-0.50478,0.12588,1.4408,-0.18186,-0.46525,0.088642,0.99971,-0.0089666,-0.02242,-0.0002011,-0.046279,0.01256,-0.0020769
6.64,-0.50657,0.12122,1.4417,-0.17745,-0.46699,0.088537,0.99971,-0.008735,-0.022483,-0.00019645,-0.046277,0.012563,-0.0020825
6.65,-0.50833,0.11654,1.4426,-0.17304,-0.46868,0.088432,0.99971,-0.0085034,-0.022546,-0.00019178,-0.046276,0.012567,-0.0020882
6.66,-0.51004,0.11185,1.4435,-0.16861,-0.47032,0.088328,0.99971,-0.0082719,-0.022609,-0.00018708,-0.046272,0.012562,-0.0020941
6.67,-0.5117,0.10713,1.4444,-0.16417,-0.47192,0.088224,0.99971,-0.0080403,-0.022672,-0.00018235,-0.046271,0.01257,-0.0020996
6.68,-0.51332,0.10241,1.4452,-0.15971,-0.47348,0.08812,0.99971,-0.0078088,-0.022735,-0.00017759,-0.046267,0.012564,-0.0021055
6.69,-0.51489,0.097664,1.4461,-0.15525,-0.47498,0.088017,0.99971,-0.0075773,-0.022797,-0.0001728,-0.046267,0.012571,-0.0021111
6.7,-0.51642,0.092907,1.447,-0.15077,-0.47645,0.087914,0.99971,-0.0073458,-0.02286,-0.00016798,-0.046264,0.012571,-0.0021169
6.71,-0.51791,0.088136,1.4479,-0.14628,-0.47786,0.087811,0.99971,-0.0071143,-0.022923,-0.00016314,-0.046261,0.012567,-0.0021227
6.72,-0.51935,0.08335,1.4488,-0.14177,-0.47924,0.087708,0.99971,-0.0068828,-0.022986,-0.00015826,-0.046261,0.012574,-0.0021283
6.73,-0.52074,0.078551,1.4496,-0.13726,-0.48056,0.087606,0.99971,-0.0066513,-0.023049,-0.00015336,-0.046256,0.012568,-0.0021342
6.74,-0.52209,0.073739,1.4505,-0.13273,-0.48184,0.087504,0.99971,-0.0064198,-0.023112,-0.00014842,-0.046256,0.012576,-0.0021397
6.75,-0.5234,0.068914,1.4514,-0.12819,-0.48308,0.087402,0.99971,-0.0061884,-0.023175,-0.00014346,-0.046254,0.012574,-0.0021455
6.76,-0.52466,0.064077,1.4523,-0.12364,-0.48427,0.0873,0.99971,-0.0059569,-0.023238,-0.00013847,-0.04625,0.012571,-0.0021514
6.77,-0.52587,0.059229,1.4531,-0.11907,-0.48542,0.087199,0.99971,-0.0057255,-0.0233,-0.00013345,-0.04625,0.012577,-0.0021569
6.78,-0.52704,0.054369,1.454,-0.1145,-0.48652,0.087098,0.99971,-0.005494,-0.023363,-0.0001284,-0.046246,0.012572,-0.0021628
6.79,-0.52816,0.049499,1.4549,-0.10991,-0.48757,0.086997,0.99971,-0.0052626,-0.023426,-0.00012333,-0.046245,0.012577,-0.0021684
6.8,-0.52924,0.044618,1.4557,-0.10531,-0.48858,0.086897,0.99971,-0.0050312,-0.023489,-0.00011822,-0.046243,0.012577,-0.0021742
6.81,-0.53027,0.039727,1.4566,-0.10069,-0.48954,0.086797,0.99971,-0.0047998,-0.023552,-0.00011309,-0.04624,0.012574,-0.00218
6.82,-0.53125,0.034827,1.4575,-0.096065,-0.49046,0.086697,0.99971,-0.0045684,-0.023615,-0.00010792,-0.046239,0.012578,-0.0021856
6.83,-0.53219,0.029918,1.4583,-0.091426,-0.49134,0.086597,0.99971,-0.004337,-0.023678,-0.00010273,-0.046236,0.012577,-0.0021914
6.84,-0.53308,0.025001,1.4592,-0.086775,-0.49216,0.086498,0.99971,-0.0041057,-0.023741,-9.7508e-05,-0.046234,0.012577,-0.0021971
6.85,-0.53392,0.020075,1.4601,-0.082111,-0.49295,0.086399,0.99971,-0.0038743,-0.023804,-9.2258e-05,-0.046232,0.01258,-0.0022028
6.86,-0.53472,0.015142,1.4609,-0.077435,-0.49368,0.086301,0.99971,-0.0036429,-0.023866,-8.6978e-05,-0.046229,0.012577,-0.0022086
6.87,-0.53547,0.010202,1.4618,-0.072747,-0.49437,0.086202,0.99971,-0.0034116,-0.023929,-8.167e-05,-0.046228,0.012579,-0.0022143
6.88,-0.53618,0.0052547,1.4627,-0.068047,-0.49502,0.086104,0.99971,-0.0031802,-0.023992,-7.6333e-05,-0.046226,0.012581,-0.00222
6.89,-0.53683,0.00030144,1.4635,-0.063334,-0.49562,0.086006,0.99971,-0.0029492,-0.024054,-7.0966e-05,-0.045673,0.010176,-0.0022045
6.9,-0.53744,-0.0046576,1.4644,-0.058612,-0.49618,0.085909,0.99971,-0.0027284,-0.024071,-6.5682e-05,-0.042635,-0.0029457,-0.0020559
6.91,-0.53801,-0.009622,1.4652,-0.053893,-0.49669,0.085812,0.99971,-0.0025206,-0.024032,-6.0582e-05,-0.040627,-0.011649,-0.001953
6.92,-0.53852,-0.014591,1.4661,-0.049184,-0.49717,0.085716,0.99971,-0.0023195,-0.023965,-5.5598e-05,-0.039957,-0.014552,-0.0019152
6.93,-0.53899,-0.019565,1.467,-0.04449,-0.4976,0.08562,0.99971,-0.0021194,-0.023893,-5.0656e-05,-0.040106,-0.0139,-0.0019171
6.94,-0.53941,-0.024543,1.4678,-0.039809,-0.498,0.085525,0.99971,-0.0019177,-0.023827,-4.5715e-05,-0.040487,-0.012232,-0.0019304
6.95,-0.53979,-0.029525,1.4687,-0.035141,-0.49835,0.08543,0.99972,-0.0017143,-0.02377,-4.077e-05,-0.040766,-0.010991,-0.0019396
6.96,-0.54011,-0.03451,1.4695,-0.030483,-0.49867,0.085335,0.99972,-0.00151,-0.023716,-3.583e-05,-0.040877,-0.010494,-0.0019405
6.97,-0.5404,-0.039498,1.4704,-0.025835,-0.49895,0.08524,0.99972,-0.0013054,-0.023664,-3.0908e-05,-0.04087,-0.010512,-0.0019359
6.98,-0.54063,-0.044489,1.4712,-0.021198,-0.49918,0.085146,0.99972,-0.0011011,-0.023611,-2.601e-05,-0.040823,-0.010712,-0.0019292
6.99,-0.54082,-0.049482,1.4721,-0.016572,-0.49938,0.085051,0.99972,-0.00089688,-0.023557,-2.114e-05,-0.040782,-0.010884,-0.001923
7,-0.54096,-0.054476,1.4729,-0.011956,-0.49953,0.084957,0.99972,-0.00069286,-0.023502,-1.6294e-05,-0.040764,-0.010961,-0.0019176
7.01,-0.54106,-0.059472,1.4738,-0.0073507,-0.49965,0.084864,0.99972,-0.00048889,-0.023447,-1.1472e-05,-0.040763,-0.010962,-0.0019129
7.02,-0.54111,-0.064469,1.4746,-0.0027562,-0.49972,0.08477,0.99973,-0.00028491,-0.023393,-6.6728e-06,-0.040765,-0.010939,-0.0019088
7.03,-0.54111,-0.069467,1.4755,0.0018274,-0.49976,0.084676,0.99973,-8.0901e-05,-0.023338,-1.8948e-06,-0.040768,-0.010917,-0.0019047
7.04,-0.54107,-0.074464,1.4763,0.0064004,-0.49976,0.084583,0.99973,0.00012312,-0.023284,2.8612e-06,-0.04077,-0.010902,-0.0019003
7.05,-0.54099,-0.079462,1.4772,0.010963,-0.49971,0.08449,0.99973,0.00032714,-0.023229,7.5951e-06,-0.040772,-0.010892,-0.0018955
7.06,-0.54085,-0.084458,1.478,0.015514,-0.49963,0.084397,0.99973,0.00053115,-0.023175,1.2307e-05,-0.040771,-0.010892,-0.001891
7.07,-0.54068,-0.089454,1.4789,0.020055,-0.4995,0.084305,0.99973,0.00073516,-0.02312,1.6996e-05,-0.040768,-0.010896,-0.0018866
7.08,-0.54045,-0.094448,1.4797,0.024585,-0.49934,0.084212,0.99973,0.00093916,-0.023066,2.1662e-05,-0.040764,-0.010899,-0.0018823
7.09,-0.54018,-0.099441,1.4805,0.029105,-0.49914,0.08412,0.99973,0.0011431,-0.023011,2.6306e-05,-0.040764,-0.010896,-0.0018777
7.1,-0.53987,-0.10443,1.4814,0.033614,-0.49889,0.084028,0.99974,0.0013471,-0.022957,3.0928e-05,-0.040766,-0.010887,-0.0018729
7.11,-0.53951,-0.10942,1.4822,0.038112,-0.49861,0.083936,0.99974,0.0015511,-0.022902,3.5528e-05,-0.040765,-0.010886,-0.0018684
7.12,-0.53911,-0.1144,1.4831,0.042599,-0.49828,0.083845,0.99974,0.0017551,-0.022848,4.0105e-05,-0.040761,-0.010888,-0.0018642
7.13,-0.53866,-0.11938,1.4839,0.047076,-0.49792,0.083754,0.99974,0.001959,-0.022794,4.466e-05,-0.040759,-0.010887,-0.0018598
7.14,-0.53817,-0.12436,1.4847,0.051542,-0.49751,0.083663,0.99974,0.002163,-0.022739,4.9192e-05,-0.040761,-0.010881,-0.001855
7.15,-0.53763,-0.12933,1.4856,0.055998,-0.49707,0.083572,0.99974,0.002367,-0.022685,5.3702e-05,-0.04076,-0.010879,-0.0018506
7.16,-0.53705,-0.1343,1.4864,0.060442,-0.49659,0.083481,0.99974,0.0025709,-0.02263,5.819e-05,-0.040759,-0.010876,-0.001846
7.17,-0.53642,-0.13927,1.4872,0.064877,-0.49606,0.083391,0.99974,0.0027749,-0.022576,6.2656e-05,-0.040755,-0.010879,-0.0018418
7.18,-0.53575,-0.14422,1.4881,0.0693,-0.4955,0.0833,0.99974,0.0029788,-0.022522,6.7099e-05,-0.040755,-0.010876,-0.0018372
7.19,-0.53503,-0.14918,1.4889,0.073713,-0.49489,0.08321,0.99974,0.0031827,-0.022467,7.152e-05,-0.040757,-0.01087,-0.0018325
7.2,-0.53427,-0.15412,1.4897,0.078115,-0.49425,0.08312,0.99974,0.0033867,-0.022413,7.5919e-05,-0.040754,-0.01087,-0.0018281
7.21,-0.53347,-0.15906,1.4906,0.082506,-0.49357,0.083031,0.99974,0.0035906,-0.022358,8.0295e-05,-0.040754,-0.010867,-0.0018236
7.22,-0.53262,-0.16399,1.4914,0.086887,-0.49284,0.082941,0.99974,0.0037945,-0.022304,8.4649e-05,-0.040749,-0.010871,-0.0018194
7.23,-0.53173,-0.16892,1.4922,0.091257,-0.49208,0.082852,0.99974,0.0039984,-0.02225,8.8981e-05,-0.040751,-0.010865,-0.0018147
7.24,-0.5308,-0.17383,1.4931,0.095617,-0.49127,0.082763,0.99974,0.0042023,-0.022195,9.3291e-05,-0.04075,-0.010863,-0.0018101
7.25,-0.52982,-0.17874,1.4939,0.099966,-0.49043,0.082675,0.99975,0.0044062,-0.022141,9.7578e-05,-0.040749,-0.010861,-0.0018057
7.26,-0.5288,-0.18364,1.4947,0.1043,-0.48955,0.082586,0.99975,0.0046101,-0.022087,0.00010184,-0.040748,-0.010859,-0.0018012
7.27,-0.52774,-0.18853,1.4955,0.10863,-0.48862,0.082498,0.99975,0.004814,-0.022032,0.00010609,-0.040744,-0.010862,-0.001797
7.28,-0.52663,-0.19341,1.4964,0.11295,-0.48766,0.08241,0.99975,0.0050179,-0.021978,0.00011031,-0.040747,-0.010855,-0.0017921
7.29,-0.52548,-0.19829,1.4972,0.11726,-0.48665,0.082322,0.99975,0.0052217,-0.021924,0.0001145,-0.040743,-0.010857,-0.0017879
7.3,-0.52428,-0.20315,1.498,0.12155,-0.48561,0.082234,0.99975,0.0054256,-0.02187,0.00011868,-0.040744,-0.010852,-0.0017832
7.31,-0.52305,-0.208,1.4988,0.12584,-0.48453,0.082147,0.99975,0.0056295,-0.021815,0.00012283,-0.040742,-0.010852,-0.0017788
7.32,-0.52177,-0.21284,1.4996,0.13011,-0.4834,0.08206,0.99975,0.0058333,-0.021761,0.00012697,-0.040739,-0.010853,-0.0017746
7.33,-0.52044,-0.21767,1.5005,0.13437,-0.48224,0.081973,0.99975,0.0060372,-0.021707,0.00013108,-0.040742,-0.010846,-0.0017697
7.34,-0.51908,-0.22248,1.5013,0.13863,-0.48104,0.081886,0.99975,0.006241,-0.021653,0.00013516,-0.040736,-0.010851,-0.0017657
7.35,-0.51767,-0.22729,1.5021,0.14287,-0.47979,0.0818,0.99975,0.0064448,-0.021598,0.00013923,-0.040742,-0.010842,-0.0017606
7.36,-0.51622,-0.23208,1.5029,0.1471,-0.47851,0.081713,0.99975,0.0066487,-0.021544,0.00014327,-0.040736,-0.010845,-0.0017565
7.37,-0.51473,-0.23686,1.5037,0.15132,-0.47718,0.081627,0.99975,0.0068525,-0.02149,0.00014729,-0.040734,-0.010845,-0.0017521
7.38,-0.51319,-0.24162,1.5046,0.15553,-0.47582,0.081541,0.99975,0.0070563,-0.021436,0.00015129,-0.040735,-0.010841,-0.0017474
7.39,-0.51162,-0.24637,1.5054,0.15973,-0.47442,0.081456,0.99975,0.0072601,-0.021381,0.00015527,-0.04073,-0.010843,-0.0017433
7.4,-0.51,-0.25111,1.5062,0.16392,-0.47297,0.08137,0.99974,0.0074639,-0.021327,0.00015922,-0.040733,-0.010838,-0.0017385
7.41,-0.50834,-0.25583,1.507,0.1681,-0.47149,0.081285,0.99974,0.0076677,-0.021273,0.00016315,-0.040729,-0.010839,-0.0017342
7.42,-0.50664,-0.26054,1.5078,0.17227,-0.46997,0.0812,0.99974,0.0078715,-0.021219,0.00016706,-0.040729,-0.010837,-0.0017297
7.43,-0.50489,-0.26523,1.5086,0.17643,-0.4684,0.081115,0.99974,0.0080753,-0.021164,0.00017095,-0.040727,-0.010836,-0.0017252
7.44,-0.50311,-0.26991,1.5094,0.18058,-0.4668,0.081031,0.99974,0.0082791,-0.02111,0.00017481,-0.040727,-0.010834,-0.0017207
7.45,-0.50128,-0.27457,1.5102,0.18471,-0.46516,0.080946,0.99974,0.0084828,-0.021056,0.00017866,-0.040727,-0.010832,-0.0017162
7.46,-0.49942,-0.27921,1.511,0.18884,-0.46347,0.080862,0.99974,0.0086866,-0.021002,0.00018248,-0.040723,-0.010833,-0.0017119
7.47,-0.49751,-0.28384,1.5119,0.19295,-0.46175,0.080779,0.99974,0.0088904,-0.020948,0.00018628,-0.040725,-0.010829,-0.0017072
7.48,-0.49556,-0.28845,1.5127,0.19706,-0.45999,0.080695,0.99974,0.009086,-0.020885,0.00018984,-0.035547,-0.016429,-0.0014944
7.49,-0.49357,-0.29304,1.5135,0.20115,-0.45819,0.080612,0.99974,0.0092446,-0.020782,0.00019222,-0.028346,-0.024207,-0.0011783
7.5,-0.49153,-0.29761,1.5143,0.20521,-0.45636,0.080529,0.99974,0.0093758,-0.020649,0.00019369,-0.024695,-0.028159,-0.0010161
7.51,-0.48946,-0.30216,1.5151,0.20925,-0.45451,0.080447,0.99974,0.0094969,-0.020506,0.00019481,-0.024111,-0.028793,-0.00098532
7.52,-0.48735,-0.3067,1.5159,0.21326,-0.45264,0.080365,0.99975,0.0096194,-0.020364,0.00019594,-0.02494,-0.02789,-0.0010146
7.53,-0.4852,-0.31122,1.5167,0.21724,-0.45074,0.080284,0.99975,0.0097467,-0.020227,0.00019719,-0.025902,-0.026839,-0.0010479
7.54,-0.483,-0.31571,1.5175,0.22119,-0.44881,0.080202,0.99975,0.0098779,-0.020095,0.00019854,-0.026446,-0.02624,-0.001064
7.55,-0.48077,-0.32019,1.5183,0.22512,-0.44686,0.080121,0.99975,0.010011,-0.019964,0.0001999,-0.026579,-0.026091,-0.0010623
7.56,-0.4785,-0.32465,1.5191,0.22903,-0.44489,0.08004,0.99975,0.010144,-0.019833,0.00020123,-0.026493,-0.026182,-0.001052
7.57,-0.47619,-0.32909,1.5199,0.23291,-0.44289,0.079959,0.99975,0.010276,-0.019702,0.0002025,-0.026372,-0.026314,-0.0010397
7.58,-0.47384,-0.33351,1.5207,0.23676,-0.44086,0.079878,0.99975,0.010407,-0.01957,0.00020373,-0.026289,-0.026402,-0.0010299
7.59,-0.47146,-0.33791,1.5215,0.24059,-0.4388,0.079797,0.99976,0.010539,-0.019438,0.00020491,-0.02627,-0.026424,-0.0010216
