t,x,y,z,xdot,ydot,zdot,qw,qx,qy,qz,p,q,r
33.36,-4.74,-0.76453,0.90692,0.13958,-0.47479,0.027858,1,-2.156e-07,-0.00095087,-2.0499e-10,-5.4757e-07,-0.0024165,-1.0415e-09
33.37,-4.7386,-0.76928,0.9072,0.13976,-0.47479,0.027858,1,-2.1288e-07,-0.00093887,-1.9985e-10,-5.4066e-07,-0.0023853,-1.0152e-09
33.38,-4.7372,-0.77402,0.90747,0.13995,-0.47479,0.027858,1,-2.1019e-07,-0.00092702,-1.9484e-10,-5.3384e-07,-0.0023537,-9.8984e-10
33.39,-4.7358,-0.77877,0.90775,0.14013,-0.47479,0.027858,1,-2.0754e-07,-0.00091533,-1.8995e-10,-5.2711e-07,-0.0023258,-9.6491e-10
33.4,-4.7344,-0.78352,0.90803,0.14031,-0.47479,0.027858,1,-2.0492e-07,-0.00090378,-1.8519e-10,-5.2045e-07,-0.0022952,-9.407e-10
33.41,-4.733,-0.78827,0.90831,0.14048,-0.47479,0.027858,1,-2.0233e-07,-0.00089237,-1.8054e-10,-5.1389e-07,-0.0022665,-9.1711e-10
33.42,-4.7316,-0.79302,0.90859,0.14066,-0.47479,0.027858,1,-1.9978e-07,-0.00088111,-1.7602e-10,-5.0739e-07,-0.0022383,-8.9443e-10
33.43,-4.7302,-0.79776,0.90887,0.14083,-0.47479,0.027858,1,-1.9726e-07,-0.00086999,-1.716e-10,-5.01e-07,-0.002209,-8.7172e-10
33.44,-4.7288,-0.80251,0.90915,0.141,-0.47479,0.027858,1,-1.9477e-07,-0.00085901,-1.673e-10,-4.9468e-07,-0.0021818,-8.4984e-10
33.45,-4.7274,-0.80726,0.90942,0.14116,-0.47479,0.027858,1,-1.9231e-07,-0.00084817,-1.631e-10,-4.8844e-07,-0.0021537,-8.2849e-10
33.46,-4.726,-0.81201,0.9097,0.14133,-0.47479,0.027858,1,-1.8989e-07,-0.00083747,-1.5901e-10,-4.8227e-07,-0.0021282,-8.0787e-10
33.47,-4.7246,-0.81675,0.90998,0.14149,-0.47479,0.027858,1,-1.8749e-07,-0.0008269,-1.5502e-10,-4.7619e-07,-0.0021009,-7.8758e-10
33.48,-4.7231,-0.8215,0.91026,0.14165,-0.47479,0.027858,1,-1.8512e-07,-0.00081647,-1.5114e-10,-4.7018e-07,-0.0020729,-7.6781e-10
33.49,-4.7217,-0.82625,0.91054,0.14181,-0.47479,0.027858,1,-1.8279e-07,-0.00080617,-1.4735e-10,-4.6422e-07,-0.0020483,-7.4874e-10
33.5,-4.7203,-0.831,0.91082,0.14197,-0.47479,0.027858,1,-1.8048e-07,-0.00079599,-1.4365e-10,-4.5838e-07,-0.0020215,-7.2975e-10
33.51,-4.7189,-0.83575,0.9111,0.14213,-0.47479,0.027857,1,-1.782e-07,-0.00078595,-1.4005e-10,-4.526e-07,-0.0019963,-7.1147e-10
33.52,-4.7175,-0.84049,0.91137,0.14228,-0.47479,0.027857,1,-1.7596e-07,-0.00077603,-1.3654e-10,-4.4689e-07,-0.0019714,-6.9357e-10
33.53,-4.716,-0.84524,0.91165,0.14243,-0.47479,0.027857,1,-1.7373e-07,-0.00076624,-1.3311e-10,-4.4125e-07,-0.0019456,-6.7615e-10
33.54,-4.7146,-0.84999,0.91193,0.14258,-0.47479,0.027857,1,-1.7154e-07,-0.00075657,-1.2977e-10,-4.3569e-07,-0.0019216,-6.5923e-10
33.55,-4.7132,-0.85474,0.91221,0.14273,-0.47479,0.027857,1,-1.6938e-07,-0.00074702,-1.2652e-10,-4.3018e-07,-0.0018969,-6.4284e-10
33.56,-4.7118,-0.85949,0.91249,0.14287,-0.47479,0.027857,1,-1.6724e-07,-0.0007376,-1.2335e-10,-4.2474e-07,-0.0018745,-6.2696e-10
33.57,-4.7103,-0.86423,0.91277,0.14302,-0.47479,0.027857,1,-1.6513e-07,-0.00072829,-1.2025e-10,-4.1942e-07,-0.0018503,-6.1036e-10
33.58,-4.7089,-0.86898,0.91305,0.14316,-0.47479,0.027857,1,-1.6305e-07,-0.0007191,-1.1724e-10,-4.1411e-07,-0.0018258,-5.9551e-10
33.59,-4.7075,-0.87373,0.91332,0.1433,-0.47479,0.027857,1,-1.6099e-07,-0.00071002,-1.143e-10,-4.0889e-07,-0.0018042,-5.8035e-10
33.6,-4.706,-0.87848,0.9136,0.14344,-0.47479,0.027857,1,-1.5896e-07,-0.00070107,-1.1143e-10,-4.0372e-07,-0.0017804,-5.6602e-10
33.61,-4.7046,-0.88322,0.91388,0.14357,-0.47479,0.027857,1,-1.5695e-07,-0.00069222,-1.0864e-10,-3.9862e-07,-0.0017582,-5.5189e-10
33.62,-4.7032,-0.88797,0.91416,0.14371,-0.47479,0.027857,1,-1.5497e-07,-0.00068348,-1.0591e-10,-3.9358e-07,-0.0017362,-5.3829e-10
33.63,-4.7017,-0.89272,0.91444,0.14384,-0.47479,0.027857,1,-1.5302e-07,-0.00067486,-1.0326e-10,-3.8863e-07,-0.0017135,-5.2448e-10
33.64,-4.7003,-0.89747,0.91472,0.14397,-0.47479,0.027857,1,-1.5108e-07,-0.00066634,-1.0067e-10,-3.8373e-07,-0.0016924,-5.1133e-10
33.65,-4.6988,-0.90222,0.915,0.1441,-0.47479,0.027857,1,-1.4918e-07,-0.00065793,-9.8141e-11,-3.7888e-07,-0.0016707,-4.9863e-10
33.66,-4.6974,-0.90696,0.91527,0.14423,-0.47479,0.027857,1,-1.473e-07,-0.00064963,-9.568e-11,-3.7409e-07,-0.0016509,-4.8624e-10
33.67,-4.696,-0.91171,0.91555,0.14436,-0.47479,0.027857,1,-1.4544e-07,-0.00064144,-9.328e-11,-3.6938e-07,-0.0016297,-4.7388e-10
33.68,-4.6945,-0.91646,0.91583,0.14448,-0.47479,0.027857,1,-1.436e-07,-0.00063334,-9.0941e-11,-3.6472e-07,-0.0016079,-4.6203e-10
33.69,-4.6931,-0.92121,0.91611,0.14461,-0.47479,0.027857,1,-1.4179e-07,-0.00062535,-8.866e-11,-3.6011e-07,-0.0015889,-4.5063e-10
33.7,-4.6916,-0.92596,0.91639,0.14473,-0.47479,0.027857,1,-1.4e-07,-0.00061746,-8.6437e-11,-3.5557e-07,-0.0015681,-4.3915e-10
33.71,-4.6902,-0.9307,0.91667,0.14485,-0.47479,0.027857,1,-1.3823e-07,-0.00060967,-8.4269e-11,-3.5109e-07,-0.0015486,-4.2797e-10
33.72,-4.6887,-0.93545,0.91695,0.14497,-0.47479,0.027857,1,-1.3649e-07,-0.00060197,-8.2156e-11,-3.4665e-07,-0.0015292,-4.1751e-10
33.73,-4.6873,-0.9402,0.91722,0.14509,-0.47479,0.027857,1,-1.3477e-07,-0.00059438,-8.0095e-11,-3.4228e-07,-0.0015092,-4.0686e-10
33.74,-4.6858,-0.94495,0.9175,0.1452,-0.47479,0.027857,1,-1.3307e-07,-0.00058688,-7.8086e-11,-3.3797e-07,-0.0014906,-3.9669e-10
33.75,-4.6844,-0.94969,0.91778,0.14532,-0.47479,0.027857,1,-1.3139e-07,-0.00057947,-7.6128e-11,-3.337e-07,-0.0014715,-3.8692e-10
33.76,-4.6829,-0.95444,0.91806,0.14543,-0.47479,0.027857,1,-1.2973e-07,-0.00057216,-7.4219e-11,-3.2948e-07,-0.0014541,-3.7729e-10
33.77,-4.6815,-0.95919,0.91834,0.14554,-0.47479,0.027857,1,-1.2809e-07,-0.00056494,-7.2357e-11,-3.2534e-07,-0.0014353,-3.673e-10
33.78,-4.68,-0.96394,0.91862,0.14565,-0.47479,0.027856,1,-1.2648e-07,-0.00055781,-7.0543e-11,-3.2122e-07,-0.0014163,-3.5835e-10
33.79,-4.6786,-0.96869,0.9189,0.14576,-0.47479,0.027856,1,-1.2488e-07,-0.00055077,-6.8774e-11,-3.1718e-07,-0.0013995,-3.4921e-10
33.8,-4.6771,-0.97343,0.91917,0.14587,-0.47479,0.027856,1,-1.233e-07,-0.00054382,-6.7049e-11,-3.1317e-07,-0.0013811,-3.4066e-10
33.81,-4.6756,-0.97818,0.91945,0.14597,-0.47479,0.027856,1,-1.2175e-07,-0.00053696,-6.5367e-11,-3.0922e-07,-0.0013638,-3.3206e-10
33.82,-4.6742,-0.98293,0.91973,0.14608,-0.47479,0.027856,1,-1.2021e-07,-0.00053018,-6.3728e-11,-3.053e-07,-0.0013468,-3.2399e-10
33.83,-4.6727,-0.98768,0.92001,0.14618,-0.47479,0.027856,1,-1.187e-07,-0.00052349,-6.213e-11,-3.0146e-07,-0.0013292,-3.1565e-10
33.84,-4.6713,-0.99243,0.92029,0.14628,-0.47479,0.027856,1,-1.172e-07,-0.00051689,-6.0572e-11,-2.9766e-07,-0.0013128,-3.0769e-10
33.85,-4.6698,-0.99717,0.92057,0.14638,-0.47479,0.027856,1,-1.1572e-07,-0.00051036,-5.9052e-11,-2.9391e-07,-0.0012959,-2.9974e-10
33.86,-4.6683,-1.0019,0.92085,0.14648,-0.47479,0.027856,1,-1.1426e-07,-0.00050392,-5.7572e-11,-2.9018e-07,-0.0012806,-2.9253e-10
33.87,-4.6669,-1.0067,0.92112,0.14658,-0.47479,0.027856,1,-1.1282e-07,-0.00049757,-5.6128e-11,-2.865e-07,-0.0012641,-2.8562e-10
33.88,-4.6654,-1.0114,0.9214,0.14668,-0.47479,0.027856,1,-1.1139e-07,-0.00049129,-5.472e-11,-2.8292e-07,-0.0012473,-2.7798e-10
33.89,-4.6639,-1.0162,0.92168,0.14677,-0.47479,0.027856,1,-1.0999e-07,-0.00048509,-5.3348e-11,-2.7935e-07,-0.0012325,-2.7112e-10
33.9,-4.6625,-1.0209,0.92196,0.14687,-0.47479,0.027856,1,-1.086e-07,-0.00047897,-5.201e-11,-2.7582e-07,-0.0012164,-2.6426e-10
33.91,-4.661,-1.0257,0.92224,0.14696,-0.47479,0.027856,1,-1.0723e-07,-0.00047292,-5.0705e-11,-2.7233e-07,-0.0012012,-2.5756e-10
33.92,-4.6595,-1.0304,0.92252,0.14705,-0.47479,0.027856,1,-1.0588e-07,-0.00046695,-4.9434e-11,-2.689e-07,-0.0011862,-2.5118e-10
33.93,-4.658,-1.0352,0.9228,0.14715,-0.47479,0.027856,1,-1.0454e-07,-0.00046106,-4.8194e-11,-2.6552e-07,-0.0011707,-2.4484e-10
33.94,-4.6566,-1.0399,0.92307,0.14724,-0.47479,0.027856,1,-1.0322e-07,-0.00045524,-4.6985e-11,-2.6216e-07,-0.0011563,-2.3874e-10
33.95,-4.6551,-1.0447,0.92335,0.14732,-0.47479,0.027856,1,-1.0192e-07,-0.0004495,-4.5807e-11,-2.5885e-07,-0.0011414,-2.3282e-10
33.96,-4.6536,-1.0494,0.92363,0.14741,-0.47479,0.027856,1,-1.0063e-07,-0.00044383,-4.4658e-11,-2.5557e-07,-0.0011279,-2.272e-10
33.97,-4.6522,-1.0541,0.92391,0.1475,-0.47479,0.027856,1,-9.9362e-08,-0.00043823,-4.3538e-11,-2.5237e-07,-0.0011134,-2.2111e-10
33.98,-4.6507,-1.0589,0.92419,0.14758,-0.47479,0.027856,1,-9.8109e-08,-0.0004327,-4.2446e-11,-2.4918e-07,-0.0010986,-2.1563e-10
33.99,-4.6492,-1.0636,0.92447,0.14767,-0.47479,0.027856,1,-9.6871e-08,-0.00042724,-4.1382e-11,-2.4604e-07,-0.0010856,-2.1009e-10
34,-4.6477,-1.0684,0.92475,0.14775,-0.47479,0.027856,1,-9.5648e-08,-0.00042185,-4.0344e-11,-2.4293e-07,-0.0010713,-2.0493e-10
34.01,-4.6462,-1.0731,0.92502,0.14783,-0.47479,0.027856,1,-9.4441e-08,-0.00041652,-3.9332e-11,-2.3986e-07,-0.0010579,-1.9983e-10
34.02,-4.6448,-1.0779,0.9253,0.14791,-0.47479,0.027856,1,-9.325e-08,-0.00041127,-3.8346e-11,-2.3685e-07,-0.0010447,-1.9441e-10
34.03,-4.6433,-1.0826,0.92558,0.14799,-0.47479,0.027856,1,-9.2073e-08,-0.00040608,-3.7384e-11,-2.3384e-07,-0.0010311,-1.9001e-10
34.04,-4.6418,-1.0874,0.92586,0.14807,-0.47479,0.027856,1,-9.0911e-08,-0.00040095,-3.6446e-11,-2.309e-07,-0.0010184,-1.851e-10
34.05,-4.6403,-1.0921,0.92614,0.14815,-0.47479,0.027856,1,-8.9764e-08,-0.00039589,-3.5532e-11,-2.2798e-07,-0.0010053,-1.804e-10
34.06,-4.6388,-1.0969,0.92642,0.14823,-0.47479,0.027856,1,-8.8631e-08,-0.0003909,-3.4641e-11,-2.2513e-07,-0.00099338,-1.7565e-10
34.07,-4.6374,-1.1016,0.92669,0.14831,-0.47479,0.027856,1,-8.7513e-08,-0.00038597,-3.3772e-11,-2.2227e-07,-0.00098061,-1.7147e-10
34.08,-4.6359,-1.1064,0.92697,0.14838,-0.47479,0.027856,1,-8.6408e-08,-0.00038109,-3.2925e-11,-2.1947e-07,-0.00096753,-1.6721e-10
34.09,-4.6344,-1.1111,0.92725,0.14845,-0.47479,0.027856,1,-8.5318e-08,-0.00037629,-3.21e-11,-2.1668e-07,-0.00095611,-1.6314e-10
34.1,-4.6329,-1.1159,0.92753,0.14853,-0.47479,0.027856,1,-8.4241e-08,-0.00037154,-3.1295e-11,-2.1395e-07,-0.00094354,-1.5898e-10
34.11,-4.6314,-1.1206,0.92781,0.1486,-0.47479,0.027856,1,-8.3178e-08,-0.00036685,-3.051e-11,-2.1126e-07,-0.00093179,-1.549e-10
34.12,-4.6299,-1.1254,0.92809,0.14867,-0.47479,0.027856,1,-8.2129e-08,-0.00036222,-2.9745e-11,-2.0858e-07,-0.00092016,-1.5126e-10
34.13,-4.6285,-1.1301,0.92837,0.14874,-0.47479,0.027856,1,-8.1092e-08,-0.00035765,-2.8999e-11,-2.0596e-07,-0.00090815,-1.4723e-10
34.14,-4.627,-1.1349,0.92864,0.14881,-0.47479,0.027856,1,-8.0069e-08,-0.00035314,-2.8271e-11,-2.0336e-07,-0.00089696,-1.4365e-10
34.15,-4.6255,-1.1396,0.92892,0.14888,-0.47479,0.027856,1,-7.9059e-08,-0.00034868,-2.7562e-11,-2.008e-07,-0.00088538,-1.3997e-10
34.16,-4.624,-1.1444,0.9292,0.14895,-0.47479,0.027855,1,-7.8061e-08,-0.00034428,-2.6871e-11,-1.9828e-07,-0.00087501,-1.3605e-10
34.17,-4.6225,-1.1491,0.92948,0.14902,-0.47479,0.027855,1,-7.7076e-08,-0.00033994,-2.6197e-11,-1.9576e-07,-0.00086369,-1.3297e-10
34.18,-4.621,-1.1539,0.92976,0.14908,-0.47479,0.027855,1,-7.6104e-08,-0.00033565,-2.554e-11,-1.9328e-07,-0.00085214,-1.2997e-10
34.19,-4.6195,-1.1586,0.93004,0.14915,-0.47479,0.027855,1,-7.5143e-08,-0.00033141,-2.49e-11,-1.9084e-07,-0.00084217,-1.2657e-10
34.2,-4.618,-1.1633,0.93032,0.14921,-0.47479,0.027855,1,-7.4195e-08,-0.00032723,-2.4275e-11,-1.8844e-07,-0.000831,-1.2325e-10
34.21,-4.6165,-1.1681,0.93059,0.14928,-0.47479,0.027855,1,-7.3259e-08,-0.0003231,-2.3666e-11,-1.8606e-07,-0.00082063,-1.2023e-10
34.22,-4.615,-1.1728,0.93087,0.14934,-0.47479,0.027855,1,-7.2334e-08,-0.00031902,-2.3073e-11,-1.8371e-07,-0.00081044,-1.1731e-10
34.23,-4.6135,-1.1776,0.93115,0.1494,-0.47479,0.027855,1,-7.1422e-08,-0.000315,-2.2494e-11,-1.814e-07,-0.00079985,-1.143e-10
34.24,-4.6121,-1.1823,0.93143,0.14946,-0.47479,0.027855,1,-7.052e-08,-0.00031102,-2.193e-11,-1.7911e-07,-0.000791,-1.1142e-10
34.25,-4.6106,-1.1871,0.93171,0.14952,-0.47479,0.027855,1,-6.963e-08,-0.0003071,-2.138e-11,-1.7684e-07,-0.00077993,-1.0863e-10
34.26,-4.6091,-1.1918,0.93199,0.14958,-0.47479,0.027855,1,-6.8752e-08,-0.00030322,-2.0844e-11,-1.7462e-07,-0.00077002,-1.0587e-10
34.27,-4.6076,-1.1966,0.93227,0.14964,-0.47479,0.027855,1,-6.7884e-08,-0.0002994,-2.0321e-11,-1.724e-07,-0.00075977,-1.0365e-10
34.28,-4.6061,-1.2013,0.93254,0.1497,-0.47479,0.027855,1,-6.7028e-08,-0.00029562,-1.9811e-11,-1.7025e-07,-0.00075073,-1.0061e-10
34.29,-4.6046,-1.2061,0.93282,0.14976,-0.47479,0.027855,1,-6.6182e-08,-0.00029189,-1.9314e-11,-1.6809e-07,-0.00074202,-9.8207e-11
34.3,-4.6031,-1.2108,0.9331,0.14982,-0.47479,0.027855,1,-6.5347e-08,-0.0002882,-1.883e-11,-1.6597e-07,-0.00073155,-9.555e-11
34.31,-4.6016,-1.2156,0.93338,0.14987,-0.47479,0.027855,1,-6.4522e-08,-0.00028457,-1.8358e-11,-1.6387e-07,-0.00072258,-9.3264e-11
34.32,-4.6001,-1.2203,0.93366,0.14993,-0.47479,0.027855,1,-6.3708e-08,-0.00028098,-1.7897e-11,-1.6181e-07,-0.00071369,-9.0909e-11
34.33,-4.5986,-1.2251,0.93394,0.14998,-0.47479,0.027855,1,-6.2904e-08,-0.00027743,-1.7448e-11,-1.5976e-07,-0.00070494,-8.8727e-11
34.34,-4.5971,-1.2298,0.93422,0.15004,-0.47479,0.027855,1,-6.211e-08,-0.00027393,-1.7011e-11,-1.5775e-07,-0.00069533,-8.6504e-11
34.35,-4.5956,-1.2346,0.93449,0.15009,-0.47479,0.027855,1,-6.1326e-08,-0.00027047,-1.6584e-11,-1.5576e-07,-0.00068691,-8.4251e-11
34.36,-4.5941,-1.2393,0.93477,0.15014,-0.47479,0.027855,1,-6.0553e-08,-0.00026706,-1.6168e-11,-1.5379e-07,-0.00067847,-8.2166e-11
34.37,-4.5926,-1.2441,0.93505,0.15019,-0.47479,0.027855,1,-5.9789e-08,-0.00026369,-1.5763e-11,-1.5181e-07,-0.00066904,-8.0855e-11
34.38,-4.5911,-1.2488,0.93533,0.15025,-0.47479,0.027855,1,-5.9034e-08,-0.00026036,-1.5367e-11,-1.4993e-07,-0.00066119,-7.8128e-11
34.39,-4.5896,-1.2536,0.93561,0.1503,-0.47479,0.027855,1,-5.8289e-08,-0.00025708,-1.4982e-11,-1.4804e-07,-0.00065285,-7.6159e-11
34.4,-4.5881,-1.2583,0.93589,0.15035,-0.47479,0.027855,1,-5.7554e-08,-0.00025383,-1.4606e-11,-1.4618e-07,-0.00064462,-7.4245e-11
34.41,-4.5866,-1.2631,0.93617,0.1504,-0.47479,0.027855,1,-5.6827e-08,-0.00025063,-1.424e-11,-1.4433e-07,-0.00063672,-7.2352e-11
34.42,-4.5851,-1.2678,0.93644,0.15045,-0.47479,0.027855,1,-5.611e-08,-0.00024747,-1.3883e-11,-1.425e-07,-0.00062868,-7.0631e-11
34.43,-4.5836,-1.2726,0.93672,0.15049,-0.47479,0.027855,1,-5.5402e-08,-0.00024435,-1.3535e-11,-1.4071e-07,-0.00062038,-6.864e-11
34.44,-4.582,-1.2773,0.937,0.15054,-0.47479,0.027855,1,-5.4703e-08,-0.00024126,-1.3195e-11,-1.3893e-07,-0.00061284,-6.7028e-11
34.45,-4.5805,-1.282,0.93728,0.15059,-0.47479,0.027855,1,-5.4013e-08,-0.00023822,-1.2864e-11,-1.3718e-07,-0.00060499,-6.535e-11
34.46,-4.579,-1.2868,0.93756,0.15063,-0.47479,0.027855,1,-5.3331e-08,-0.00023521,-1.2542e-11,-1.3544e-07,-0.00059682,-6.396e-11
34.47,-4.5775,-1.2915,0.93784,0.15068,-0.47479,0.027855,1,-5.2658e-08,-0.00023224,-1.2227e-11,-1.3374e-07,-0.00058959,-6.2194e-11
34.48,-4.576,-1.2963,0.93812,0.15073,-0.47479,0.027855,1,-5.1994e-08,-0.00022931,-1.192e-11,-1.3205e-07,-0.00058269,-6.0571e-11
34.49,-4.5745,-1.301,0.93839,0.15077,-0.47479,0.027855,1,-5.1338e-08,-0.00022642,-1.1621e-11,-1.3039e-07,-0.00057517,-5.8947e-11
34.5,-4.573,-1.3058,0.93867,0.15081,-0.47479,0.027855,1,-5.069e-08,-0.00022356,-1.133e-11,-1.2874e-07,-0.00056746,-5.7485e-11
34.51,-4.5715,-1.3105,0.93895,0.15086,-0.47479,0.027855,1,-5.005e-08,-0.00022074,-1.1046e-11,-1.2712e-07,-0.00056073,-5.6108e-11
34.52,-4.57,-1.3153,0.93923,0.1509,-0.47479,0.027855,1,-4.9419e-08,-0.00021796,-1.0769e-11,-1.2552e-07,-0.00055365,-5.4715e-11
34.53,-4.5685,-1.32,0.93951,0.15094,-0.47479,0.027855,1,-4.8795e-08,-0.00021521,-1.0499e-11,-1.2395e-07,-0.00054685,-5.3141e-11
34.54,-4.567,-1.3248,0.93979,0.15099,-0.47479,0.027855,1,-4.8179e-08,-0.00021249,-1.0235e-11,-1.2237e-07,-0.00053971,-5.1992e-11
34.55,-4.5655,-1.3295,0.94007,0.15103,-0.47479,0.027855,1,-4.7571e-08,-0.00020981,-9.9786e-12,-1.2082e-07,-0.00053281,-5.067e-11
34.56,-4.5639,-1.3343,0.94034,0.15107,-0.47479,0.027855,1,-4.6971e-08,-0.00020716,-9.7284e-12,-1.193e-07,-0.00052634,-4.9343e-11
34.57,-4.5624,-1.339,0.94062,0.15111,-0.47479,0.027855,1,-4.6378e-08,-0.00020455,-9.4844e-12,-1.1779e-07,-0.00051962,-4.8246e-11
34.58,-4.5609,-1.3438,0.9409,0.15115,-0.47479,0.027855,1,-4.5793e-08,-0.00020197,-9.2465e-12,-1.1631e-07,-0.00051272,-4.693e-11
34.59,-4.5594,-1.3485,0.94118,0.15119,-0.47479,0.027855,1,-4.5215e-08,-0.00019942,-9.0146e-12,-1.1484e-07,-0.00050655,-4.5757e-11
34.6,-4.5579,-1.3533,0.94146,0.15123,-0.47479,0.027855,1,-4.4645e-08,-0.0001969,-8.7885e-12,-1.1339e-07,-0.00050005,-4.4649e-11
34.61,-4.5564,-1.358,0.94174,0.15126,-0.47479,0.027855,1,-4.4081e-08,-0.00019442,-8.5681e-12,-1.1196e-07,-0.00049397,-4.343e-11
34.62,-4.5549,-1.3628,0.94202,0.1513,-0.47479,0.027855,1,-4.3525e-08,-0.00019196,-8.3532e-12,-1.1056e-07,-0.00048691,-4.2229e-11
34.63,-4.5534,-1.3675,0.94229,0.15134,-0.47479,0.027855,1,-4.2976e-08,-0.00018954,-8.1437e-12,-1.0915e-07,-0.00048133,-4.1346e-11
34.64,-4.5519,-1.3723,0.94257,0.15138,-0.47479,0.027855,1,-4.2434e-08,-0.00018715,-7.9394e-12,-1.0778e-07,-0.00047512,-4.0262e-11
34.65,-4.5503,-1.377,0.94285,0.15141,-0.47479,0.027855,1,-4.1898e-08,-0.00018479,-7.7403e-12,-1.0641e-07,-0.00046925,-3.9308e-11
34.66,-4.5488,-1.3818,0.94313,0.15145,-0.47479,0.027855,1,-4.1369e-08,-0.00018246,-7.5462e-12,-1.0507e-07,-0.00046352,-3.8295e-11
34.67,-4.5473,-1.3865,0.94341,0.15149,-0.47479,0.027855,1,-4.0847e-08,-0.00018015,-7.3569e-12,-1.0375e-07,-0.00045773,-3.7148e-11
34.68,-4.5458,-1.3912,0.94369,0.15152,-0.47479,0.027855,1,-4.0332e-08,-0.00017788,-7.1724e-12,-1.0242e-07,-0.00045164,-3.6545e-11
34.69,-4.5443,-1.396,0.94397,0.15156,-0.47479,0.027855,1,-3.9823e-08,-0.00017563,-6.9925e-12,-1.0114e-07,-0.00044614,-3.5615e-11
34.7,-4.5428,-1.4007,0.94424,0.15159,-0.47479,0.027855,1,-3.932e-08,-0.00017342,-6.8171e-12,-9.9874e-08,-0.00044028,-3.4542e-11
34.71,-4.5412,-1.4055,0.94452,0.15162,-0.47479,0.027855,1,-3.8824e-08,-0.00017123,-6.6461e-12,-9.8617e-08,-0.00043555,-3.355e-11
34.72,-4.5397,-1.4102,0.9448,0.15166,-0.47479,0.027855,1,-3.8334e-08,-0.00016907,-6.4794e-12,-9.7357e-08,-0.0004297,-3.2931e-11
34.73,-4.5382,-1.415,0.94508,0.15169,-0.47479,0.027855,1,-3.7851e-08,-0.00016694,-6.3169e-12,-9.6134e-08,-0.00042373,-3.2031e-11
34.74,-4.5367,-1.4197,0.94536,0.15172,-0.47479,0.027855,1,-3.7373e-08,-0.00016483,-6.1585e-12,-9.4918e-08,-0.00041914,-3.14e-11
34.75,-4.5352,-1.4245,0.94564,0.15175,-0.47479,0.027855,1,-3.6901e-08,-0.00016275,-6.004e-12,-9.3724e-08,-0.00041324,-3.0499e-11
34.76,-4.5337,-1.4292,0.94591,0.15179,-0.47479,0.027855,1,-3.6436e-08,-0.0001607,-5.8534e-12,-9.2568e-08,-0.00040878,-2.9183e-11
34.77,-4.5321,-1.434,0.94619,0.15182,-0.47479,0.027855,1,-3.5976e-08,-0.00015867,-5.7066e-12,-9.1373e-08,-0.0004029,-2.9015e-11
34.78,-4.5306,-1.4387,0.94647,0.15185,-0.47479,0.027855,1,-3.5522e-08,-0.00015667,-5.5635e-12,-9.0217e-08,-0.0003977,-2.8321e-11
34.79,-4.5291,-1.4435,0.94675,0.15188,-0.47479,0.027855,1,-3.5074e-08,-0.00015469,-5.4239e-12,-8.9083e-08,-0.00039292,-2.753e-11
34.8,-4.5276,-1.4482,0.94703,0.15191,-0.47479,0.027855,1,-3.4631e-08,-0.00015274,-5.2879e-12,-8.7955e-08,-0.00038775,-2.692e-11
34.81,-4.5261,-1.453,0.94731,0.15194,-0.47479,0.027855,1,-3.4194e-08,-0.00015081,-5.1552e-12,-8.6851e-08,-0.00038368,-2.5995e-11
34.82,-4.5245,-1.4577,0.94759,0.15197,-0.47479,0.027855,1,-3.3763e-08,-0.00014891,-5.026e-12,-8.5738e-08,-0.00037849,-2.57e-11
34.83,-4.523,-1.4625,0.94786,0.152,-0.47479,0.027855,1,-3.3337e-08,-0.00014703,-4.8999e-12,-8.4672e-08,-0.00037316,-2.4872e-11
34.84,-4.5215,-1.4672,0.94814,0.15203,-0.47479,0.027855,1,-3.2916e-08,-0.00014517,-4.777e-12,-8.3608e-08,-0.00036921,-2.4182e-11
34.85,-4.52,-1.472,0.94842,0.15205,-0.47479,0.027855,1,-3.2501e-08,-0.00014334,-4.6572e-12,-8.2547e-08,-0.00036394,-2.3659e-11
34.86,-4.5185,-1.4767,0.9487,0.15208,-0.47479,0.027855,1,-3.2091e-08,-0.00014153,-4.5404e-12,-8.1487e-08,-0.00036011,-2.3327e-11
34.87,-4.5169,-1.4815,0.94898,0.15211,-0.47479,0.027855,1,-3.1686e-08,-0.00013975,-4.4265e-12,-8.0465e-08,-0.00035484,-2.2535e-11
34.88,-4.5154,-1.4862,0.94926,0.15214,-0.47479,0.027855,1,-3.1286e-08,-0.00013798,-4.3155e-12,-7.9462e-08,-0.00035025,-2.1795e-11
34.89,-4.5139,-1.491,0.94954,0.15216,-0.47479,0.027854,1,-3.0891e-08,-0.00013624,-4.2072e-12,-7.8469e-08,-0.00034607,-2.1274e-11
34.9,-4.5124,-1.4957,0.94981,0.15219,-0.47479,0.027854,1,-3.0501e-08,-0.00013452,-4.1017e-12,-7.7467e-08,-0.00034149,-2.0922e-11
34.91,-4.5109,-1.5004,0.95009,0.15222,-0.47479,0.027854,1,-3.0116e-08,-0.00013282,-3.9988e-12,-7.6491e-08,-0.000338,-2.0348e-11
34.92,-4.5093,-1.5052,0.95037,0.15224,-0.47479,0.027854,1,-2.9736e-08,-0.00013115,-3.8985e-12,-7.554e-08,-0.00033339,-1.9543e-11
34.93,-4.5078,-1.5099,0.95065,0.15227,-0.47479,0.027854,1,-2.9361e-08,-0.00012949,-3.8008e-12,-7.4562e-08,-0.00032863,-1.9428e-11
